,Unnamed: 0,trd_date,fund_id,investor_id,gender,education,intermediaryid,riskscore,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
14051,14051,2020/2/26,N6M,25631,M,Deg or abv,2,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,39500,0.000883,0.001037,-0.003852,5421.31211237954,1,0,50,91065.5656153934,566.2532726966085,1
14052,14052,2020/4/9,HYG,25631,M,Deg or abv,2,3,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.360001,88846900,0.0,0.065459,0.014982,4839.3502242612585,1,1,45,94429.6498595742,70.90031754930722,1
14053,14053,2020/4/29,N6M,25631,M,Deg or abv,2,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.53,92700,0.0125,0.017622,0.02613,-1553.297760261916,0,0,25,64731.6075235604,-52.54489651110313,1
14054,14054,2020/6/3,N6M,25631,M,Deg or abv,2,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.72,6600,0.002806,0.004668,0.013453,2210.5249809083093,1,0,40,75717.5364696363,299.48927060711844,1
14055,14055,2020/7/31,N6M,25631,M,Deg or abv,2,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.21,5300,0.0017870000000000004,0.001877,0.007871,533.9462466904799,0,1,39,85581.3080506151,136.83731014188044,0
14056,14056,2020/8/14,N6M,25631,M,Deg or abv,2,3,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,8790,0.0,-0.0017809999999999996,-8.9e-05,2575.38494236396,0,0,44,98391.9669679025,315.01188919506257,0
14057,14057,2020/4/1,N6M,49060,M,H.Sch/Dip.,6,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.19,2800,0.015952,-0.032308,-0.044892,-249.22362897947005,0,1,48,66046.642688338,73.67775966835427,0
14058,14058,2020/6/12,N6M,49060,M,H.Sch/Dip.,6,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.86,17500,-0.002755,0.009923,0.0125,332.46891129816004,1,1,28,46508.019263069014,122.69511153758378,1
14059,14059,2019/10/9,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,292.880005,3371700,0.0,0.003022,0.009479,5685.82247301599,1,1,63,99745.28762324859,22.827855636700047,1
14060,14060,2019/10/15,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,300.619995,3190400,-0.001803,0.002188,0.009842,460.43330362509005,0,1,24,77496.693016347,4.858071079487211,1
14061,14061,2019/12/31,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,323.23999,3128900,-0.00362,0.000911,0.002263,2216.81132120883,0,1,33,116966.19442924901,9.951773978240842,1
14062,14062,2020/2/24,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,323.829987,7492100,0.000884,-0.010755,-0.033372000000000006,1246.6847869408202,0,1,56,59813.930807321696,6.937852815158902,1
14063,14063,2020/3/12,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,248.960007,22444700,-0.014493,-0.039955,-0.096236,3725.7847865777785,1,0,48,62392.3382850323,18.982104168151714,1
14064,14064,2020/3/17,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,255.389999,18140900,-0.041938,0.009385,0.063593,1885.89753624495,0,1,31,103000.539472511,11.299962988155027,1
14065,14065,2020/3/25,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,247.470001,11938200,0.010204,0.028128,0.0064670000000000005,3240.7328915549606,0,1,53,69378.74183360611,17.136351373575014,0
14066,14066,2020/3/27,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,254.240005,9514700,0.001002,0.0026030000000000003,-0.030987,1315.3934392320002,0,1,45,105263.533828015,9.107116872625928,1
14067,14067,2020/4/1,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,246.800003,13680800,0.015952,-0.032308,-0.044892,684.9065282020499,0,1,54,59156.633003783,6.827011781689688,1
14068,14068,2020/6/5,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,320.480011,7160800,0.001852,0.009442,0.026061,42.841834680989905,1,0,35,81036.66648666719,3.2539996220887235,1
14069,14069,2020/7/15,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,323.160004,3892300,-0.007253,0.005679999999999999,0.009339,2287.437626842571,1,0,22,112806.423426286,10.17278619306667,1
14070,14070,2020/8/12,IVV,64074,M,H.Sch/Dip.,2,5,1,0.05,0.0,H,iShares Core S&P 500 ETF,338.799988,2907900,0.0017640000000000004,0.000237,0.013946,3205.1532534176804,1,0,44,66459.1322598058,12.41190496564504,1
14071,14071,2019/9/3,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,292.410004,4419500,0.0,-0.003569,-0.00317,3886.1195618495285,1,0,38,116973.472440502,16.709823518382528,1
14072,14072,2019/10/7,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,294.690002,2631600,0.0,-0.00081,-0.004493,306.88845391271,0,0,33,93751.3101636095,4.434790610618375,1
14073,14073,2019/10/17,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,300.910004,2130900,0.002717,0.0013800000000000002,0.002799,-160.9448669143311,0,1,45,62319.5161850179,2.788392283181349,1
14074,14074,2019/10/24,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,302.109985,1937800,0.0,0.001147,0.001791,3788.57556614414,1,1,45,74805.85832930371,15.85043793287448,1
14075,14075,2019/11/11,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,310.160004,2232400,-0.000903,-0.000576,-0.0016420000000000002,1782.72648668464,0,0,34,86418.6832827832,8.971906276750754,0
14076,14076,2020/1/9,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,328.049988,2964600,0.0,0.0026100000000000003,0.006751999999999999,2103.2113553623108,1,0,29,94175.0642434319,9.459568568441194,1
14077,14077,2020/1/14,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,328.920013,4298700,0.000898,-0.000113,-0.001548,843.7224243407895,0,1,39,82478.2528332348,5.605382316280006,1
14078,14078,2020/5/27,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,304.549988,6809200,0.0,0.002077,0.014592,3345.08862161659,0,1,55,88199.6040848825,14.267242793707117,0
14079,14079,2020/6/23,IVV,77660,M,Deg or abv,2,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,313.209991,3794900,0.00366,0.001449,0.004071,2018.24776060568,1,1,36,77939.4556281286,9.636498985773668,1
14080,14080,2019/9/17,N6M,83940,F,Sec. or below,10,3,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.97,5800,0.00366,0.000572,0.0024170000000000003,1948.3637510845397,1,1,46,61169.2694174046,268.7660666439872,1
14081,14081,2020/1/22,HYG,83940,F,Sec. or below,10,3,0,0.0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.33000200000002,17731800,-0.005362,0.001815,0.00021,2073.71907117031,0,0,49,84402.6160075521,34.79813202280138,0
14082,14082,2020/5/18,N6M,83940,F,Sec. or below,10,3,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.58,2200,0.000946,0.01766,0.030924,3471.7151073712503,1,1,52,87982.10907061561,422.6573825492675,1
14083,14083,2019/12/6,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,16094700,0.0,0.001382,0.008922,1627.47201245293,0,1,45,72219.31771468809,30.22514681298665,0
14084,14084,2020/2/11,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.150002,16821500,0.0,0.000681,0.001844,-782.756829614973,0,0,40,40846.610854239305,2.4644715309822343,0
14085,14085,2020/3/16,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054966,-0.115743,4751.64259039817,1,1,43,91537.4373280051,76.02964227810821,1
14086,14086,2020/3/30,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.690002,35016900,0.01001,0.008568000000000001,0.031938,1754.58393323654,0,1,49,74873.89409149661,35.45609296337178,1
14087,14087,2020/4/30,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.43,33630600,-0.002849,0.001993,-0.010098,3149.48087605865,1,1,43,93902.3126341775,51.59120820662253,1
14088,14088,2020/8/24,HYG,83580,F,Sec. or below,4,2,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.129997,16058100,0.001765,0.004602,0.010268,4524.23409002295,1,1,43,103839.358000463,64.89174538585911,1
14089,14089,2019/10/21,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,301.75,3784900,-0.0045130000000000005,0.00034500000000000004,0.007176,6593.36314550135,0,0,56,125738.630717546,25.1644180464005,1
14090,14090,2020/1/21,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,332.7799990000001,5892400,0.001791,-0.001076,-0.001081,4330.34279141437,1,1,63,64674.027038775996,16.017617667624222,1
14091,14091,2020/2/24,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,323.829987,7492100,0.000884,-0.010755,-0.033372000000000006,-1095.6513280158897,0,1,35,60037.9111584202,-0.2953751408324322,0
14092,14092,2020/3/18,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,241.169998,22014200,0.0,-0.044133,-0.055679999999999986,-230.79418149745607,1,1,21,68378.979605844,3.189475576902165,1
14093,14093,2020/4/2,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,252.589996,7510800,-0.003925,0.007776999999999998,0.02346,1233.10556555204,0,0,41,75472.4347131171,8.840831390456335,1
14094,14094,2020/4/7,IVV,51199,F,Sec. or below,7,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,265.910004,11723100,0.011976,0.0,0.000414,-782.533736199779,0,1,40,41928.6758158705,0.8178190385053019,0
14095,14095,2019/10/16,HYG,70833,F,Sec. or below,7,2,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.949997,11813000,-0.00271,-0.0008039999999999999,-0.00183,4814.620435929761,1,1,42,86828.0118699188,66.87315280677653,1
14096,14096,2019/11/4,HYG,70833,F,Sec. or below,7,2,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.0,14135800,-0.0008990000000000002,0.002073,0.003767,3891.1694258304715,0,0,53,95227.9887836048,56.22033822793645,1
14097,14097,2020/1/21,HYG,70833,F,Sec. or below,7,2,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.16999799999998,19724900,0.001791,-0.001076,-0.001081,1402.57202253698,0,1,36,93877.0165339644,27.249314699281047,0
14098,14098,2020/2/28,N6M,70833,F,Sec. or below,7,2,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,33900,-0.003524,0.004084,-0.009374,3491.5719767501705,0,0,42,119896.067313705,397.1328007736667,0
14099,14099,2020/3/4,N6M,70833,F,Sec. or below,7,2,1,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.25,1700,0.0,0.013731,0.043947,790.6807454614898,0,0,55,65408.857215934804,159.17162181879908,0
14100,14100,2020/3/13,HYG,70833,F,Sec. or below,7,2,1,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,1260.3109192393304,1,1,48,44692.5033666564,28.23623778301832,1
14101,14101,2019/8/26,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,289.660004,2675200,0.0,0.0,0.0,652.1393195738401,0,0,43,57019.3253537891,5.7037191768244275,1
14102,14102,2019/8/30,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,294.269989,4786600,0.006306,-0.000917,-3.4e-05,-2308.52739118912,1,0,21,40789.2736297442,-4.4466899109753255,1
14103,14103,2019/12/20,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,322.380005,5678400,0.000908,-0.00148,0.005113,2823.16971070584,0,1,65,86087.9443918079,11.859202343227954,1
14104,14104,2019/12/31,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,323.23999,3128900,-0.00362,0.000911,0.002263,1031.98491150097,0,1,35,81403.9422564203,6.286304214713564,0
14105,14105,2020/1/3,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,323.809998,4290400,0.00362,-0.001019,-0.007692,4958.925268995749,1,0,54,75581.7867952608,18.40253638183139,1
14106,14106,2020/2/3,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,325.559998,3122000,0.0,-0.004340999999999999,0.0071769999999999985,1328.8753763453,1,0,34,85983.2888973972,7.153444497641567,1
14107,14107,2020/3/25,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,247.470001,11938200,0.010204,0.028128,0.0064670000000000005,4715.83988459907,1,1,41,117261.479664252,23.097102119456768,1
14108,14108,2020/5/18,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,296.040009,6021000,0.000946,0.01766,0.030924,1745.2649738457103,0,1,28,93186.2889747277,9.273290401250158,1
14109,14109,2020/6/24,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,305.299988,5060800,0.001823,-0.010248,-0.025255,3474.269255933211,0,1,46,110445.813460597,14.655320772345432,1
14110,14110,2020/7/6,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,318.26001,4464500,0.0,0.003579,0.007614,1299.30664324381,0,0,54,83165.2769279333,7.2246168886999325,0
14111,14111,2020/7/7,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,314.980011,2861700,0.0,-0.006649,-0.010306,2035.8166547044002,1,0,47,66166.253840245,9.638124797399922,1
14112,14112,2020/7/14,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,320.170013,7143600,0.004554,0.008532,0.012972,4223.6648081889,0,0,37,118477.471839309,16.31528436796141,1
14113,14113,2020/7/15,IVV,96579,M,Deg or abv,3,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,323.160004,3892300,-0.007253,0.005679999999999999,0.009339,2670.274692860321,1,1,32,90716.34511817119,11.35745342069101,1
14114,14114,2020/1/6,N6M,98499,F,H.Sch/Dip.,4,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,13600,0.002705,-0.00102,0.003953,3328.2084733966494,1,0,43,89598.87244864619,389.22738070113763,1
14115,14115,2020/7/15,HYG,98499,F,H.Sch/Dip.,4,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.209999,21291300,-0.007253,0.005679999999999999,0.009339,7361.563268976979,1,1,69,100928.153056476,100.4874819067956,1
14116,14116,2020/1/21,IVV,26161,M,Deg or abv,8,5,0,0.0,0.005,H,iShares Core S&P 500 ETF,332.7799990000001,5892400,0.001791,-0.001076,-0.001081,635.1226907288901,1,1,42,46206.0215202922,4.913524537659757,1
14117,14117,2020/5/18,IVV,26161,M,Deg or abv,8,5,0,0.0,0.005,H,iShares Core S&P 500 ETF,296.040009,6021000,0.000946,0.01766,0.030924,2532.5702744480104,1,0,39,76892.7864039879,11.932746139215293,1
14118,14118,2020/6/12,N6M,18517,M,H.Sch/Dip.,10,4,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.86,17500,-0.002755,0.009923,0.0125,1773.0300685781394,0,1,38,90281.597342555,255.34346856152297,1
14119,14119,2020/3/3,IVV,23627,F,Sec. or below,6,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,301.5,12910300,0.0008900000000000002,-0.004287,-0.028673,4887.831107058721,1,0,44,114994.128451481,19.52846138327934,1
14120,14120,2020/4/13,IVV,23627,F,Sec. or below,6,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,276.440002,7569700,0.030303,-0.014327,-0.009602,1716.3411985872604,1,1,42,71988.8098252418,9.826150987320787,1
14121,14121,2020/4/21,IVV,23627,F,Sec. or below,6,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,273.859985,8689400,-0.010427,-0.01828,-0.030447,-352.4987522383731,1,1,39,31479.467343853707,2.3643514322168198,1
14122,14122,2020/5/21,IVV,23627,F,Sec. or below,6,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,295.809998,3865500,0.0,-0.00024700000000000004,-0.007316,1487.03800698448,1,1,54,47438.504422250095,8.407552225413557,1
14123,14123,2019/9/12,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,1200,-0.00091,0.000573,0.0031780000000000003,3204.8395890538395,0,1,52,90740.81581494393,382.9544252325901,0
14124,14124,2019/9/30,HYG,30411,M,Deg or abv,2,3,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.16999799999998,21827700,-0.000907,0.001148,0.005118,4019.0774591544396,1,1,55,80591.0564977461,57.57803802122882,1
14125,14125,2020/1/28,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.22,12200,0.001786,0.008611,0.01065,2622.1043605066297,0,1,33,107257.876674369,322.8257005799136,1
14126,14126,2020/4/30,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.5,103800,-0.002849,0.001993,-0.010098,4204.35322745095,0,0,53,115295.962536933,495.6526883286619,1
14127,14127,2020/6/4,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.8,7200,0.007462999999999998,-0.003098,-0.003351,2170.23350554206,1,1,52,44796.0219163437,293.5401394020425,1
14128,14128,2020/7/3,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.98,5300,0.0,0.003592,0.007673,3756.4059467427696,0,0,55,93352.1065635685,433.18815544105377,0
14129,14129,2020/7/27,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.11,88095,-0.0008990000000000002,0.002364,0.007356999999999998,3721.65726471572,1,0,56,71145.7979467316,424.99165298971377,1
14130,14130,2020/8/14,N6M,30411,M,Deg or abv,2,3,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,8790,0.0,-0.0017809999999999996,-8.9e-05,1822.0969524380298,1,0,37,81213.3285261613,248.64290329850482,1
14131,14131,2020/1/2,IVV,72826,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,326.320007,4070500,0.003633,0.004207,0.009529,4288.97027110184,0,0,34,124130.93685209699,16.207925219558607,0
14132,14132,2020/1/23,IVV,72826,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,333.26001,7454900,0.004492,-0.003057,0.001232,2660.76405150336,0,1,56,83920.9429943302,10.984708460830207,1
14133,14133,2020/2/14,IVV,72826,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,339.070007,6510600,-0.00177,-0.000113,0.0014470000000000002,3032.9275620024,0,0,51,96670.9764233819,11.894085229432873,1
14134,14134,2020/2/26,IVV,72826,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,312.910004,11655100,0.000883,0.001037,-0.003852,1133.2988785104603,0,0,43,67408.1846873601,6.817611617525849,1
14135,14135,2020/3/6,IVV,72826,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,298.700012,9896200,0.003527,-0.011276,-0.016658000000000003,4606.38524277664,0,0,67,80013.01113421889,18.769283620841094,0
14136,14136,2020/4/14,N6M,72826,M,H.Sch/Dip.,1,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.42,57000,-0.011385,0.004188,0.03035,6027.270348363871,1,1,52,122782.441784808,674.4021447566095,1
14137,14137,2020/5/14,IVV,14243,M,H.Sch/Dip.,1,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,285.920013,8721000,-0.007582999999999999,-0.003423,0.011963,3532.00380546374,0,1,47,101514.692247745,15.850600165801403,1
14138,14138,2020/7/1,N6M,14243,M,H.Sch/Dip.,1,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.93,3200,0.002752,-0.001103,0.006846,2855.3655537480895,0,0,48,105357.256227696,352.7324385862845,0
14139,14139,2020/2/17,IVV,27351,M,Sec. or below,10,5,0,0.0,0.005,H,iShares Core S&P 500 ETF,338.6650085,4195000,0.00266,-0.001018,-0.001194,536.2553884937099,0,0,43,57601.2943761027,4.536209380762496,1
14140,14140,2019/9/12,IVV,74010,M,H.Sch/Dip.,6,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,303.079987,4597600,-0.00091,0.000573,0.0031780000000000003,1628.9950535100102,0,0,39,89984.0097311803,8.674261469827798,1
14141,14141,2019/10/29,IVV,74010,M,H.Sch/Dip.,6,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,304.910004,3443100,0.008043000000000002,-0.001831,-0.000328,102.08420088893013,1,1,27,49771.0682997372,3.61445733636516,1
14142,14142,2019/10/30,HYG,74010,M,H.Sch/Dip.,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.110001,24566400,-0.017730000000000003,-0.001261,0.003148,1167.42611102105,0,1,50,65343.68003630071,24.88148417104312,1
14143,14143,2019/11/19,IVV,74010,M,H.Sch/Dip.,6,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,313.679993,3873700,-0.003604,-0.0035700000000000007,-0.000223,2572.5083767279402,0,0,39,115763.93752801199,11.38902211314427,0
14144,14144,2019/12/6,IVV,74010,M,H.Sch/Dip.,6,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,316.640015,4750700,0.0,0.001382,0.008922,-1538.28995087062,0,0,38,56660.3594893625,-1.7000060806295123,1
14145,14145,2020/2/10,N6M,74010,M,H.Sch/Dip.,6,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,9300,0.0017760000000000005,0.001364,0.007401,1192.63255529661,0,1,26,94185.0309370582,194.38231873196895,0
14146,14146,2020/3/2,HYG,74010,M,H.Sch/Dip.,6,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.309998,72357700,-0.006189,0.003138,0.048968,116.21806588951995,1,1,25,73422.1628566517,12.93266240012565,1
14147,14147,2020/6/1,IVV,74010,M,H.Sch/Dip.,6,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,306.679993,6471000,0.000929,0.00364,0.004915,1159.5970507616007,0,0,43,78021.6801193967,7.0418582889481165,1
14148,14148,2019/9/3,IVV,28638,F,H.Sch/Dip.,3,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,292.410004,4419500,0.0,-0.003569,-0.00317,2267.87402733794,0,1,47,73793.9857278763,11.17565740787015,1
14149,14149,2019/12/12,HYG,28638,F,H.Sch/Dip.,3,4,0,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.519997,18958100,-0.000904,0.00229,0.008856000000000001,2317.3103703858,1,0,36,70924.5636774695,37.9034561711171,1
14150,14150,2020/2/26,N6M,28638,F,H.Sch/Dip.,3,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,39500,0.000883,0.001037,-0.003852,2318.7655588198,0,1,43,94623.3401785757,292.66010218869485,1
14151,14151,2020/3/23,N6M,28638,F,H.Sch/Dip.,3,4,0,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,5100,0.0,-0.016057,-0.028162,2231.03464183738,0,0,41,86082.01896636019,326.3671355391293,0
14152,14152,2020/4/2,IVV,28638,F,H.Sch/Dip.,3,4,0,0.05,0.0,H,iShares Core S&P 500 ETF,252.589996,7510800,-0.003925,0.007776999999999998,0.02346,3752.68024882181,0,1,51,83645.1813570787,18.815789714893576,1
14153,14153,2020/3/10,N6M,88700,M,H.Sch/Dip.,10,2,0,0.0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,19200,0.005314,0.015358000000000004,0.053675,2919.2014537210894,1,1,36,109565.46294627599,345.30409283886263,1
14154,14154,2019/9/11,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,302.119995,2935100,-0.004529,-0.000115,0.007234,2209.56722600067,0,1,37,100740.24889373199,10.62348496993941,1
14155,14155,2019/11/27,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,317.25,1999500,-0.000897,0.001264,0.004814,1473.10233849852,0,1,45,90315.4776239201,7.795436843178943,1
14156,14156,2020/1/6,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,325.089996,4212000,0.002705,-0.00102,0.003953,-2215.28531796551,0,0,36,45453.114606524,-3.73830426318474,1
14157,14157,2020/1/28,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,328.329987,5559200,0.001786,0.008611,0.01065,1286.93421795712,0,1,32,92617.76646288787,6.965352872130805,0
14158,14158,2020/4/28,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,286.640015,6904700,0.0,0.003052,-0.005378,2378.38187898449,0,1,44,89803.76777662321,11.786148835446054,0
14159,14159,2020/7/2,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,313.450012,3496500,0.004575,0.007359,0.00526,-2043.59275411696,0,1,39,70564.9489141184,-3.329375384158415,1
14160,14160,2020/7/6,IVV,67074,M,Deg or abv,1,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,318.26001,4464500,0.0,0.003579,0.007614,2263.5845622378,0,1,43,68629.95906132911,10.25446006313454,1
14161,14161,2019/9/2,IVV,72888,F,H.Sch/Dip.,4,5,0,0.05,0.0,H,iShares Core S&P 500 ETF,293.3399965,4195000,0.000895,-0.003557,-0.00316,4534.99352509132,1,0,53,84549.2674092569,18.868867495508137,1
