Date,AverageTransaction,Date,Units,income,riskscore,subscribed,opened,Price,return-N6M,return-HYG,return-IVV,HYG_txn_cnt,IVV_txn_cnt,N6M_txn_cnt,DATE,rtn-N6M,rtn-HYG,rtn-IVV,vol_N6M,vol_HYG,vol_IVV,TRate_y,FRSC_y,SCRate_y,gen_F,gen_M,ed_Deg or abv,ed_H.Sch/Dip.,ed_Sec. or below
2020-01-08,57657.960878510996,2020/1/8,227.3065529,571276.9383,2,1,0,88.129997,0.0,0.000909,0.005089,1,0,0,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,1,0,1,0,0
2020-02-28,57657.960878510996,2020/2/28,13347.56295,571276.9383,2,1,0,11.31,-0.0035240000000000002,0.004084,-0.009373999999999999,0,0,1,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,1,0,1,0,0
2020-01-08,57657.960878510996,2020/1/8,1801.486135,571276.9383,2,1,0,11.12,0.0,0.000909,0.005089,0,0,1,2020-01-08,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,1,0,1,0,0
2020-02-28,57657.960878510996,2020/2/28,1754.543645,571276.9383,2,1,0,86.040001,-0.0035240000000000002,0.004084,-0.009373999999999999,1,0,0,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03,1,0,1,0,0
2019-09-06,2851.946507545997,2019/9/6,0.0,378510.5749,3,0,0,11.02,-0.007206999999999999,0.000919,0.000667,0,0,1,2019-09-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2019-11-15,2851.946507545997,2019/11/15,0.0,378510.5749,3,0,0,11.09,0.004529,0.003,0.00742,0,0,1,2019-11-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2019-12-06,2851.946507545997,2019/12/6,0.0,378510.5749,3,0,0,11.01,0.0,0.001382,0.008922,0,0,1,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2020-02-28,2851.946507545997,2020/2/28,18.5003344,378510.5749,3,0,0,86.040001,-0.0035240000000000002,0.004084,-0.009373999999999999,1,0,0,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2019-09-06,2851.946507545997,2019/9/6,0.0,378510.5749,3,0,0,87.139999,-0.007206999999999999,0.000919,0.000667,1,0,0,2019-09-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2019-12-06,2851.946507545997,2019/12/6,0.0,378510.5749,3,0,0,86.93,0.0,0.001382,0.008922,1,0,0,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2020-02-28,2851.946507545997,2020/2/28,140.7399461,378510.5749,3,0,0,11.31,-0.0035240000000000002,0.004084,-0.009373999999999999,0,0,1,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.030000000000000006,1,0,1,0,0
2020-03-18,145.98885641986,2020/3/18,-0.724397214,27635.51545,5,1,1,241.169998,0.0,-0.044133,-0.05567999999999999,0,1,0,2020-03-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5,0.04000000000000001,0,1,1,0,0
2020-03-18,145.98885641986,2020/3/18,2.393518009,27635.51545,5,1,1,72.989998,0.0,-0.044133,-0.05567999999999999,1,0,0,2020-03-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.5,0.04000000000000001,0,1,1,0,0
2019-10-31,1800.141760871166,2019/10/31,0.0,88444.17259,2,1,1,86.809998,0.001805,-0.0034439999999999996,-0.002942,1,0,0,2019-10-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03000000000000001,0,1,0,1,0
2020-03-09,1800.141760871166,2020/3/9,396.41270410000004,88444.17259,2,1,1,11.29,-0.007909000000000001,-0.043033999999999996,-0.080013,0,0,1,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03000000000000001,0,1,0,1,0
2019-10-31,1800.141760871166,2019/10/31,0.0,88444.17259,2,1,1,11.1,0.001805,-0.0034439999999999996,-0.002942,0,0,1,2019-10-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03000000000000001,0,1,0,1,0
2020-03-09,1800.141760871166,2020/3/9,54.98832146,88444.17259,2,1,1,81.389999,-0.007909000000000001,-0.043033999999999996,-0.080013,1,0,0,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.5,0.03000000000000001,0,1,0,1,0
2020-02-12,197.80190648241134,2020/2/12,-0.19465931399999997,14634.4809,3,0,0,88.379997,0.0,0.0026089999999999998,0.006412999999999999,1,0,0,2020-02-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7142857142857142,0.032857142857142856,0,1,0,1,0
2020-03-13,197.80190648241134,2020/3/13,66.45700938,14634.4809,3,0,0,10.7,-0.016544,0.031439,0.090737,0,0,1,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7142857142857142,0.032857142857142856,0,1,0,1,0
2020-04-01,197.80190648241134,2020/4/1,-0.19465931399999997,14634.4809,3,0,0,74.58000200000001,0.015952,-0.032307999999999996,-0.044892,1,0,0,2020-04-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7142857142857142,0.032857142857142856,0,1,0,1,0
2019-09-17,1947.8938452300702,2019/9/17,59.13710886,172235.5257,5,0,0,302.709991,0.00366,0.000572,0.0024170000000000003,0,1,0,2019-09-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2019-10-01,1947.8938452300702,2019/10/1,14.65437659,172235.5257,5,0,0,294.910004,-0.000908,-0.006309,-0.012093000000000001,0,1,0,2019-10-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2019-10-02,1947.8938452300702,2019/10/2,-16.71201943,172235.5257,5,0,0,289.630005,0.003636,-0.005888,-0.017904,0,1,0,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2019-12-04,1947.8938452300702,2019/12/4,-7.570928491,172235.5257,5,0,0,313.179993,-0.0036200000000000004,0.003009,0.006201,0,1,0,2019-12-04,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2020-01-15,1947.8938452300702,2020/1/15,-7.902949763,172235.5257,5,0,0,329.660004,0.0,0.000226,0.00225,0,1,0,2020-01-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2019-10-01,1947.8938452300702,2019/10/1,49.89288973,172235.5257,5,0,0,86.620003,-0.000908,-0.006309,-0.012093000000000001,1,0,0,2019-10-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2019-10-02,1947.8938452300702,2019/10/2,56.21068651,172235.5257,5,0,0,86.110001,0.003636,-0.005888,-0.017904,1,0,0,2019-10-02,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2020-01-15,1947.8938452300702,2020/1/15,29.47156551,172235.5257,5,0,0,88.400002,0.0,0.000226,0.00225,1,0,0,2020-01-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6153846153846154,0.04230769230769231,0,1,1,0,0
2020-01-13,4489.038353220631,2020/1/13,34.24735492,130654.8959,4,0,0,88.389999,0.0008990000000000001,0.0,0.006999999999999999,1,0,0,2020-01-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2020-01-21,4489.038353220631,2020/1/21,-24.20660228,130654.8959,4,0,0,88.16999799999999,0.001791,-0.001076,-0.0010810000000000001,1,0,0,2020-01-21,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2020-03-03,4489.038353220631,2020/3/3,103.2091318,130654.8959,4,0,0,85.940002,0.0008900000000000001,-0.004287,-0.028673,1,0,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2020-03-19,4489.038353220631,2020/3/19,-88.30990672,130654.8959,4,0,0,71.349998,-0.043774,-0.022469,0.0036899999999999997,1,0,0,2020-03-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2020-03-23,4489.038353220631,2020/3/23,-88.30990672,130654.8959,4,0,0,68.629997,0.0,-0.016057,-0.028162,1,0,0,2020-03-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2020-01-13,4489.038353220631,2020/1/13,9.188974081,130654.8959,4,0,0,329.429993,0.0008990000000000001,0.0,0.006999999999999999,0,1,0,2020-01-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.090909090909091,0.03363636363636364,0,1,1,0,0
2019-10-03,1087.4436623973095,2019/10/3,-6.090668653,71684.64577,3,1,0,86.160004,0.0036229999999999995,0.0005809999999999999,0.008320999999999999,1,0,0,2019-10-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7272727272727273,0.03181818181818183,0,1,0,1,0
2019-11-15,1087.4436623973095,2019/11/15,-81.94795799,71684.64577,3,1,0,11.09,0.004529,0.003,0.00742,0,0,1,2019-11-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7272727272727273,0.03181818181818183,0,1,0,1,0
2020-03-16,1087.4436623973095,2020/3/16,-5.460942427999999,71684.64577,3,1,0,75.650002,0.002804,-0.054965999999999994,-0.11574300000000001,1,0,0,2020-03-16,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7272727272727273,0.03181818181818183,0,1,0,1,0
2019-10-03,1087.4436623973095,2019/10/3,47.36209707,71684.64577,3,1,0,11.08,0.0036229999999999995,0.0005809999999999999,0.008320999999999999,0,0,1,2019-10-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7272727272727273,0.03181818181818183,0,1,0,1,0
2019-11-15,1087.4436623973095,2019/11/15,10.45321869,71684.64577,3,1,0,86.940002,0.004529,0.003,0.00742,1,0,0,2019-11-15,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.7272727272727273,0.03181818181818183,0,1,0,1,0
2019-10-25,4307.442815530143,2019/10/25,-19.09858621,147663.3098,5,0,0,303.309998,0.00271,0.000802,0.003972,0,1,0,2019-10-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-01-09,4307.442815530143,2020/1/9,5.088220928999999,147663.3098,5,0,0,328.049988,0.0,0.0026100000000000003,0.006751999999999999,0,1,0,2020-01-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-03-17,4307.442815530143,2020/3/17,-28.762015100000003,147663.3098,5,0,0,255.38999900000002,-0.041937999999999996,0.009385,0.063593,0,1,0,2020-03-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-03-20,4307.442815530143,2020/3/20,16.73277383,147663.3098,5,0,0,231.16000400000001,0.007121,-0.022425,-0.04503,0,1,0,2020-03-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-03-31,4307.442815530143,2020/3/31,-4.127028547,147663.3098,5,0,0,258.399994,-0.005946,-0.00798,-0.015094,0,1,0,2020-03-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2019-10-25,4307.442815530143,2019/10/25,66.28667137,147663.3098,5,0,0,87.389999,0.00271,0.000802,0.003972,1,0,0,2019-10-25,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-03-17,4307.442815530143,2020/3/17,96.196057,147663.3098,5,0,0,76.360001,-0.041937999999999996,0.009385,0.063593,1,0,0,2020-03-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2020-03-31,4307.442815530143,2020/3/31,13.83708514,147663.3098,5,0,0,77.07,-0.005946,-0.00798,-0.015094,1,0,0,2020-03-31,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,0,1,1,0,0
2019-10-01,239.1167968881437,2019/10/1,-15.86069631,120034.2585,5,0,0,294.910004,-0.000908,-0.006309,-0.012093000000000001,0,1,0,2019-10-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004600000000000001,2.8,0.0,1,0,1,0,0
2020-02-03,239.1167968881437,2020/2/3,-4.080381481,120034.2585,5,0,0,325.559998,0.0,-0.004340999999999999,0.007176999999999999,0,1,0,2020-02-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.004600000000000001,2.8,0.0,1,0,1,0,0
2019-12-20,378.8014990746857,2019/12/20,2.0627087680000002,16145.644380000002,5,0,0,322.380005,0.000908,-0.00148,0.005113,0,1,0,2019-12-20,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.8,0.046,0,1,0,0,1
2020-02-28,378.8014990746857,2020/2/28,-3.027639865,16145.644380000002,5,0,0,295.910004,-0.0035240000000000002,0.004084,-0.009373999999999999,0,1,0,2020-02-28,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.8,0.046,0,1,0,0,1
2020-03-13,378.8014990746857,2020/3/13,-0.646889663,16145.644380000002,5,0,0,271.549988,-0.016544,0.031439,0.090737,0,1,0,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.8,0.046,0,1,0,0,1
2019-10-17,17825.91532124953,2019/10/17,63.06035286,278298.5187,4,1,0,87.07,0.0027170000000000002,0.0013800000000000002,0.002799,1,0,0,2019-10-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035,1,0,0,1,0
2020-01-06,17825.91532124953,2020/1/6,-26.9109652,278298.5187,4,1,0,88.129997,0.002705,-0.0010199999999999999,0.003953,1,0,0,2020-01-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035,1,0,0,1,0
2020-01-27,17825.91532124953,2020/1/27,-7.289537498,278298.5187,4,1,0,87.099998,0.001789,-0.0067280000000000005,-0.016231,1,0,0,2020-01-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035,1,0,0,1,0
2019-10-17,17825.91532124953,2019/10/17,18.24686734,278298.5187,4,1,0,300.910004,0.0027170000000000002,0.0013800000000000002,0.002799,0,1,0,2019-10-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035,1,0,0,1,0
2020-01-27,17825.91532124953,2020/1/27,56.68916978,278298.5187,4,1,0,11.2,0.001789,-0.0067280000000000005,-0.016231,0,0,1,2020-01-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.035,1,0,0,1,0
2020-01-23,264.7608939222,2020/1/23,70.43166587,102686.6968,1,0,0,11.18,0.004492,-0.003057,0.001232,0,0,1,2020-01-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0
2020-02-27,264.7608939222,2020/2/27,290.5373444,102686.6968,1,0,0,11.35,0.0008820000000000001,-0.01347,-0.045381,0,0,1,2020-02-27,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.0,0.03,1,0,1,0,0
2020-01-17,4875.689784216851,2020/1/17,72.98113944,116146.4192,4,0,0,88.360001,0.0008960000000000001,-0.000792,0.0033090000000000003,1,0,0,2020-01-17,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.0,0.034444444444444444,0,1,0,1,0
2020-02-26,1743.2873223579238,2020/2/26,0.0,95941.65486000001,5,0,0,312.910004,0.000883,0.001037,-0.0038520000000000004,0,1,0,2020-02-26,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.75,0.045,0,1,1,0,0
2020-03-03,1743.2873223579238,2020/3/3,22.00848701,95941.65486000001,5,0,0,301.5,0.0008900000000000001,-0.004287,-0.028673,0,1,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.75,0.045,0,1,1,0,0
2020-03-09,1743.2873223579238,2020/3/9,-1.8006487169999998,95941.65486000001,5,0,0,274.799988,-0.007909000000000001,-0.043033999999999996,-0.080013,0,1,0,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.75,0.045,0,1,1,0,0
2020-03-19,1743.2873223579238,2020/3/19,20.13679551,95941.65486000001,5,0,0,242.059998,-0.043774,-0.022469,0.0036899999999999997,0,1,0,2020-03-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.75,0.045,0,1,1,0,0
2020-03-19,1743.2873223579238,2020/3/19,68.31552651,95941.65486000001,5,0,0,71.349998,-0.043774,-0.022469,0.0036899999999999997,1,0,0,2020-03-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.75,0.045,0,1,1,0,0
2019-12-06,1087.3703437874717,2019/12/6,-12.67691007,94079.99606,4,0,0,86.93,0.0,0.001382,0.008922,1,0,0,2019-12-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0032499999999999994,2.0,0.0,0,1,1,0,0
2020-04-01,1087.3703437874717,2020/4/1,-10.31668594,94079.99606,4,0,0,74.58000200000001,0.015952,-0.032307999999999996,-0.044892,1,0,0,2020-04-01,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0032499999999999994,2.0,0.0,0,1,1,0,0
2019-09-23,101.21000244112601,2019/9/23,0.0,45638.1852,5,0,0,301.380005,0.000909,-0.00045700000000000005,0.000531,0,1,0,2019-09-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-01-07,101.21000244112601,2020/1/7,0.0,45638.1852,5,0,0,324.200012,0.0,-0.000908,-0.002738,0,1,0,2020-01-07,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-03,101.21000244112601,2020/3/3,2.495609305,45638.1852,5,0,0,301.5,0.0008900000000000001,-0.004287,-0.028673,0,1,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-13,101.21000244112601,2020/3/13,-2.495609305,45638.1852,5,0,0,271.549988,-0.016544,0.031439,0.090737,0,1,0,2020-03-13,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-19,101.21000244112601,2020/3/19,1.4489584780000002,45638.1852,5,0,0,242.059998,-0.043774,-0.022469,0.0036899999999999997,0,1,0,2020-03-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2019-09-23,101.21000244112601,2019/9/23,0.0,45638.1852,5,0,0,87.440002,0.000909,-0.00045700000000000005,0.000531,1,0,0,2019-09-23,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-03,101.21000244112601,2020/3/3,8.755250035,45638.1852,5,0,0,85.940002,0.0008900000000000001,-0.004287,-0.028673,1,0,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-19,101.21000244112601,2020/3/19,4.915695811,45638.1852,5,0,0,71.349998,-0.043774,-0.022469,0.0036899999999999997,1,0,0,2020-03-19,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.727272727272727,0.04454545454545455,0,1,1,0,0
2020-03-03,3375.6408224725983,2020/3/3,-8.088646273,260681.6085,5,0,0,301.5,0.0008900000000000001,-0.004287,-0.028673,0,1,0,2020-03-03,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0045000000000000005,2.75,0.0,0,1,1,0,0
2020-03-09,1502.8350929273133,2020/3/9,74.92907289,157538.3475,4,1,0,81.389999,-0.007909000000000001,-0.043033999999999996,-0.080013,1,0,0,2020-03-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0033999999999999994,2.0,0.0,1,0,1,0,0
2020-03-05,14643.757056720886,2020/3/5,27.65354463,566023.5453,5,0,0,303.76001,0.008,-0.012626,-0.034917000000000004,0,1,0,2020-03-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.041999999999999996,0,1,1,0,0
2020-03-05,14643.757056720886,2020/3/5,97.65218888,566023.5453,5,0,0,86.019997,0.008,-0.012626,-0.034917000000000004,1,0,0,2020-03-05,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.041999999999999996,0,1,1,0,0
2019-12-09,763.4898460498563,2019/12/9,-2.7629112289999997,44918.64183,5,0,0,315.700012,0.0,0.0,-0.0029690000000000003,0,1,0,2019-12-09,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0045000000000000005,2.75,0.0,0,1,1,0,0
2020-03-11,763.4898460498563,2020/3/11,4.144689511,44918.64183,5,0,0,275.47000099999997,-0.027313,-0.021781000000000002,-0.048627,0,1,0,2020-03-11,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0045000000000000005,2.75,0.0,0,1,1,0,0
2020-03-30,0.0,2020/3/30,0.0,199684.1296,5,0,0,262.359985,0.01001,0.008568000000000001,0.031938,0,1,0,2020-03-30,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,2.6,0.042,1,0,0,1,0
2019-12-12,1841.8663847608223,2019/12/12,1.038717841,83457.03942999999,3,0,0,87.519997,-0.000904,0.00229,0.008856000000000001,1,0,0,2019-12-12,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.03200000000000001,1,0,1,0,0
2020-01-07,1841.8663847608223,2020/1/7,28.51890498,83457.03942999999,3,0,0,88.050003,0.0,-0.000908,-0.002738,1,0,0,2020-01-07,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.03200000000000001,1,0,1,0,0
2020-02-18,1841.8663847608223,2020/2/18,72.98441342,83457.03942999999,3,0,0,11.28,-0.002653,-0.001019,-0.001196,0,0,1,2020-02-18,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.03200000000000001,1,0,1,0,0
2020-03-06,1841.8663847608223,2020/3/6,518.2117687,83457.03942999999,3,0,0,11.38,0.003527,-0.011276000000000001,-0.016658000000000003,0,0,1,2020-03-06,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.03200000000000001,1,0,1,0,0
2020-03-10,1841.8663847608223,2020/3/10,32.24120765,83457.03942999999,3,0,0,82.639999,0.005314,0.015358000000000002,0.053675,1,0,0,2020-03-10,1.0170556552962298,0.9619452186038671,1.1202789322615627,0.36737010865705144,4.43559870281094,22.10263252209494,0.0,1.6,0.03200000000000001,1,0,1,0,0
