,trd_date,fund_id,investor_id,education,intermediaryid,riskscore,SCRate,TrailerRate,FundRiskScore,FundName,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub
15123,2020/3/12,IVV,27166,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,248.960007,22444700,-0.014493,-0.039955,-0.096236,3056.02286084576,Y,F,46,86773.7329204877,12.275155747588649,Y
15124,2020/3/16,IVV,27166,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,240.119995,18004600,0.002804,-0.054966,-0.115743,2400.08066277776,Y,M,57,46202.76032258701,9.995338633826641,Y
15125,2020/5/29,IVV,27166,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,305.179993,7085400,0.003731,0.00402,0.004047,53.492022613040035,Y,M,36,91016.62876621081,0.17528024064487094,Y
15126,2020/7/9,IVV,27166,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,315.720001,3307500,0.000911,-0.0021850000000000003,-0.005074,551.77989942667,Y,F,29,56008.3675769667,1.7476875005669028,Y
15127,2019/11/4,IVV,82212,H.Sch/Dip.,9,5,0.0,0.005,H,iShares Core S&P 500 ETF,309.109985,2509600,-0.0008990000000000002,0.002073,0.003767,3260.85106579305,Y,F,50,51427.067304900185,10.549161217788065,Y
15128,2019/9/10,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,299.950012,2416700,-0.001808,0.000573,-6.7e-05,177.26242234808998,N,F,34,89270.5709371049,0.5909732130568809,N
15129,2019/10/16,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,300.070007,3140300,-0.00271,-0.0008039999999999999,-0.00183,2551.01653994945,Y,F,40,78402.1879029332,8.501404607057081,Y
15130,2019/10/22,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,300.700012,4540200,0.00272,0.00023,-0.00348,3638.8726879838796,Y,M,33,102126.90634187301,12.101338685626258,Y
15131,2019/11/22,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,312.73999,2164500,-0.004492,0.003821,0.002147,3259.07069072758,Y,M,33,96984.0939404067,10.421023197984946,Y
15132,2020/2/11,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,336.839996,5850800,0.0,0.000681,0.001844,-553.5416482209888,N,M,49,38045.4805789354,-1.643337058527304,N
15133,2020/2/13,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,338.579987,7908300,0.001773,0.00034,-0.001239,3401.07694533334,Y,M,47,59903.082418430095,10.045121022859924,Y
15134,2020/3/16,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,240.119995,18004600,0.002804,-0.054966,-0.115743,3447.39469431614,N,F,46,99063.505233778,14.356966375566266,Y
15135,2020/3/19,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,242.059998,18324900,-0.043774,-0.022469,0.00369,4750.71216066229,Y,F,45,94911.118973845,19.626176154319765,Y
15136,2020/3/31,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,258.399994,9561000,-0.005946,-0.00798,-0.015094,910.05811960726,Y,F,30,94310.0161199221,3.5218968294839046,Y
15137,2020/4/28,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,286.640015,6904700,0.0,0.003052,-0.005378,4911.28496189794,Y,M,53,73001.2417515779,17.13398236424855,Y
15138,2020/6/3,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,313.390015,4870400,0.002806,0.004668,0.013453,3203.2023550472804,N,F,45,97922.19819097947,10.221137246658227,Y
15139,2020/6/15,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,306.890015,6281200,0.002762,0.009704,0.005011,2808.52673293666,Y,M,35,100497.743479142,9.151574165541554,Y
15140,2020/7/15,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,323.160004,3892300,-0.007253,0.005679999999999999,0.009339,2477.58008734678,N,M,47,85942.0554812733,7.666728730906872,N
15141,2020/8/18,IVV,96243,Deg or abv,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,340.0,1634600,-0.002646,0.001537,0.002122,1814.1375241582896,Y,M,49,53111.8124427296,5.335698600465559,Y
15142,2019/12/4,IVV,76627,Deg or abv,2,4,0.05,0.0,H,iShares Core S&P 500 ETF,313.179993,2210900,-0.00362,0.003009,0.006201,1755.19350770323,Y,F,40,73063.4794728379,5.604424123297142,Y
15143,2020/3/27,IVV,76627,Deg or abv,2,4,0.05,0.0,H,iShares Core S&P 500 ETF,254.240005,9514700,0.001002,0.0026030000000000003,-0.030987,3488.8186483111604,Y,F,40,93583.29830049019,13.722540039720187,Y
15144,2020/6/17,IVV,76627,Deg or abv,2,4,0.05,0.0,H,iShares Core S&P 500 ETF,311.380005,3532000,0.001833,-0.004666,-0.004508,4272.6351259563,Y,M,63,67237.50162280179,13.72161043531456,Y
15145,2020/7/27,IVV,76627,Deg or abv,2,4,0.05,0.0,H,iShares Core S&P 500 ETF,324.5,3434000,-0.0008990000000000002,0.002364,0.007356999999999998,993.976854407,N,F,36,84745.4086618985,3.0631027870785825,N
15146,2019/8/26,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,289.660004,2675200,0.0,0.0,0.0,-1370.525352131476,N,F,37,43975.4587954284,-4.731496696835908,N
15147,2019/10/10,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,294.950012,3530700,0.0,0.001275,0.007068000000000001,3980.31042742053,Y,F,50,75931.07345421269,13.494864436284644,Y
15148,2019/12/19,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,320.73999,5208100,-0.00362,-0.004081,0.00429,1191.6210925761702,Y,F,41,64347.1159255584,3.7152245735749085,Y
15149,2019/12/25,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,323.4850005,4195000,0.0,0.00074,0.002588,-2625.0220657110603,N,F,48,14684.1293730168,-8.114818497468665,N
15150,2020/3/18,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,241.169998,22014200,0.0,-0.044133,-0.055679999999999986,2035.8949653687,N,F,55,92648.51634502037,8.441742265838142,Y
15151,2020/3/20,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,231.160004,12619800,0.007121,-0.022425,-0.04503,2127.69327248523,N,M,37,92756.8716194903,9.204417873626744,N
15152,2020/8/18,IVV,99101,Sec. or below,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,340.0,1634600,-0.002646,0.001537,0.002122,5713.62971042805,Y,F,55,80249.9208993473,16.804793265964857,Y
15153,2019/10/15,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,300.619995,3190400,-0.001803,0.002188,0.009842,2605.40742345927,N,F,49,96237.9731457091,8.66678021020947,N
15154,2019/11/15,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,313.609985,3770100,0.004529,0.003,0.00742,2753.338837874551,Y,F,38,98382.0917164959,8.779499918902617,Y
15155,2020/1/6,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,325.089996,4212000,0.002705,-0.00102,0.003953,2475.3093257130104,Y,M,43,77554.3935295076,7.614227925097426,Y
15156,2020/1/30,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,329.089996,4084500,0.004484,0.001025,0.003017,1693.77207648517,Y,M,36,95493.6416685341,5.146835507224504,Y
15157,2020/2/28,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,295.910004,19515300,-0.003524,0.004084,-0.009374,1559.0381232985098,Y,M,39,61347.275862637696,5.268622561670845,Y
15158,2020/3/11,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,275.470001,9984000,-0.027313,-0.021781,-0.048627,2967.9398619461,Y,F,41,86732.62631685259,10.774094642509189,Y
15159,2020/3/12,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,248.960007,22444700,-0.014493,-0.039955,-0.096236,-823.289359682649,N,F,43,59443.221872713606,-3.3069141088297327,Y
15160,2020/6/29,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,305.660004,4065200,-0.000911,-0.005655,0.01501,-2599.91429751946,N,F,31,51523.0189506962,-8.505902844650421,Y
15161,2020/8/20,IVV,93877,H.Sch/Dip.,1,5,0.05,0.0,H,iShares Core S&P 500 ETF,339.660004,1804700,0.003543,0.003315,0.003071,-626.958047923099,N,M,37,51643.4467082963,-1.8458400769585428,Y
15162,2019/12/20,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,322.380005,5678400,0.000908,-0.00148,0.005113,1737.11453317804,Y,F,43,64821.2813208014,5.388406558210829,Y
15163,2020/1/8,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,325.850006,3912100,0.0,0.000909,0.005089,3251.0086515983203,Y,F,31,77844.1853601412,9.977009641664146,Y
15164,2020/2/5,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,334.290009,4106100,0.004468,0.004106,0.011131,7280.1702138088085,N,F,65,108847.149658508,21.7780071728342,Y
15165,2020/3/20,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,231.160004,12619800,0.007121,-0.022425,-0.04503,3450.129725335281,Y,F,56,68682.8659151498,14.925288396063884,Y
15166,2020/3/30,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,262.359985,9539800,0.01001,0.008568000000000001,0.031938,-34.04101229381104,Y,M,39,59497.043729120094,-0.12974925384986222,Y
15167,2020/4/14,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,284.829987,8106500,-0.011385,0.004188,0.03035,3001.132124702,N,M,40,97599.6067892798,10.536573611197756,N
15168,2020/6/2,IVV,23619,Deg or abv,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,309.230011,3188000,-0.007428,0.009913,0.008315000000000001,-854.476061241714,N,M,28,94542.6649458093,-2.763237819248126,N
15169,2019/10/21,IVV,78656,Deg or abv,2,4,0.05,0.0,H,iShares Core S&P 500 ETF,301.75,3784900,-0.0045130000000000005,0.00034500000000000004,0.007176,1899.87338921772,Y,M,44,69877.94970201519,6.296183559959303,Y
15170,2020/7/15,N6M,78656,Deg or abv,2,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,225500,-0.007253,0.005679999999999999,0.009339,919.3725220006697,N,F,44,67686.92940986219,83.96096091330318,N
15171,2019/8/27,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,288.549988,3416400,0.0,-0.00046,-0.003832,4752.335825302461,Y,M,39,122654.601973139,16.469714167177372,Y
15172,2019/9/23,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,301.380005,4628800,0.000909,-0.0004570000000000001,0.000531,1225.49198484487,Y,F,38,73646.1577367991,4.066268380494818,Y
15173,2019/11/15,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,313.609985,3770100,0.004529,0.003,0.00742,-243.093598729537,N,F,34,63048.72536210661,-0.7751462337193664,Y
15174,2020/1/8,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,325.850006,3912100,0.0,0.000909,0.005089,337.29796558173007,N,M,34,86388.7081427974,1.0351326050972365,N
15175,2020/2/25,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,314.119995,12100900,0.000883,-0.006981,-0.029985,3697.9664683055694,Y,M,41,114448.065235117,11.772464431325266,Y
15176,2020/3/18,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,241.169998,22014200,0.0,-0.044133,-0.055679999999999986,1108.97167793794,N,F,40,74863.9927409849,4.598298657107175,N
15177,2020/3/20,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,231.160004,12619800,0.007121,-0.022425,-0.04503,2953.3224358970288,Y,F,39,96497.0208902043,12.776096144629884,Y
15178,2020/7/17,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,322.98999,2251300,0.007306,0.002761,0.00295,-1881.7805179898999,N,F,37,53891.1710952767,-5.8261264319364825,Y
15179,2020/8/20,IVV,60968,Deg or abv,4,5,0.05,0.0,H,iShares Core S&P 500 ETF,339.660004,1804700,0.003543,0.003315,0.003071,2180.93165561388,Y,F,44,68714.5786982143,6.420925719631917,Y
15180,2019/9/30,IVV,42585,H.Sch/Dip.,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,298.519989,3805200,-0.000907,0.001148,0.005118,1854.79602202678,N,M,39,86118.7546540249,6.2133059439003935,N
15181,2019/10/29,IVV,42585,H.Sch/Dip.,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,304.910004,3443100,0.008043000000000002,-0.001831,-0.000328,6144.64208132751,Y,M,49,113498.54814074,20.15231379986965,Y
15182,2020/5/1,IVV,42585,H.Sch/Dip.,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,283.5299990000001,6341200,0.0,-0.021758,-0.026206,1968.5019001783603,Y,F,39,67520.225783613,6.942834645791254,Y
15183,2020/7/31,IVV,42585,H.Sch/Dip.,6,5,0.05,0.0,H,iShares Core S&P 500 ETF,327.820007,4683200,0.0017870000000000004,0.001877,0.007871,2203.30325478783,Y,M,47,53686.0756012563,6.721076223965277,Y
15184,2019/10/25,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,303.309998,2515700,0.00271,0.000802,0.003972,1152.0811372964606,Y,F,41,76079.4411583964,3.798361890122925,Y
15185,2019/12/6,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,316.640015,4750700,0.0,0.001382,0.008922,1016.1378974849696,Y,M,37,64502.1492897042,3.2091266086030523,Y
15186,2019/12/18,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,319.369995,4238700,0.006375,0.0018170000000000005,6.3e-05,975.5962195679201,N,M,50,64104.2782616792,3.054752277426438,N
15187,2020/2/3,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,325.559998,3122000,0.0,-0.004340999999999999,0.0071769999999999985,-703.7833228732643,N,F,37,52117.666360836796,-2.1617622779112566,Y
15188,2020/3/17,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,255.389999,18140900,-0.041938,0.009385,0.063593,2714.6556505321705,N,F,51,86353.5197562296,10.629451666712171,N
15189,2020/3/19,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,242.059998,18324900,-0.043774,-0.022469,0.00369,1937.4712891978104,Y,F,32,94198.44045919232,8.004095287143688,Y
15190,2020/3/23,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,224.649994,14473200,0.0,-0.016057,-0.028162,447.74231404637,N,F,61,44527.3441894803,1.993066218583429,N
15191,2020/5/1,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,283.5299990000001,6341200,0.0,-0.021758,-0.026206,3848.77505864258,Y,F,46,86563.7500182495,13.574489726720516,Y
15192,2020/6/23,IVV,23668,Deg or abv,7,5,0.05,0.0,H,iShares Core S&P 500 ETF,313.209991,3794900,0.00366,0.001449,0.004071,1291.17782410155,N,M,33,86034.8163778773,4.122403056106694,Y
15193,2019/10/30,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,305.869995,4160900,-0.017730000000000003,-0.001261,0.003148,4944.4621549410795,Y,M,44,91495.8420906139,16.165240905506536,Y
15194,2020/3/2,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,310.399994,11780800,-0.006189,0.003138,0.048968,6771.440846049671,Y,F,59,103907.67709569301,21.815209332928248,Y
15195,2020/4/1,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,246.800003,13680800,0.015952,-0.032308,-0.044892,2583.0622124096794,Y,F,56,48017.7830833972,10.466216292589266,Y
15196,2020/4/24,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,283.899994,5011900,0.0,-0.00936,0.014001,-1154.562998201085,Y,M,36,65259.0905787764,-4.066794725614137,Y
15197,2020/6/12,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,305.359985,7851700,-0.002755,0.009923,0.0125,3063.809527939579,Y,F,38,99127.48906598537,10.033434891410474,Y
15198,2020/7/15,IVV,30885,H.Sch/Dip.,5,5,0.05,0.0,H,iShares Core S&P 500 ETF,323.160004,3892300,-0.007253,0.005679999999999999,0.009339,2826.0880342676296,N,M,65,56439.1214431753,8.745166478793674,N
15199,2020/2/26,N6M,19968,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,39500,0.000883,0.001037,-0.003852,-576.8400736156087,N,F,37,88018.6924730091,-50.867731359401134,Y
15200,2020/3/23,N6M,19968,H.Sch/Dip.,6,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,5100,0.0,-0.016057,-0.028162,-961.8155927031944,N,M,25,67646.7273654875,-97.15309017203985,Y
15201,2019/10/28,IVV,43656,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,305.01001,4818200,0.008108,-0.000114,0.005605,648.0616177198001,N,F,39,80243.6674733742,2.1247224565508525,Y
15202,2019/12/6,N6M,43656,H.Sch/Dip.,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,194500,0.0,0.001382,0.008922,2266.6359831752998,N,F,42,78519.6240617663,205.8706615054768,N
15203,2020/2/27,N6M,43656,H.Sch/Dip.,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.35,16300,0.0008820000000000002,-0.01347,-0.045381,449.8658340277698,N,F,48,58336.952125380594,39.63575630200615,N
15204,2020/2/28,N6M,43656,H.Sch/Dip.,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,33900,-0.003524,0.004084,-0.009374,4487.15903364915,Y,F,47,89151.1550658191,396.74262012812994,Y
15205,2020/3/19,IVV,43656,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,242.059998,18324900,-0.043774,-0.022469,0.00369,-313.90311526809194,N,M,29,86523.90914812419,-1.2967988013785403,Y
15206,2020/4/9,N6M,43656,H.Sch/Dip.,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.23,2300,0.0,0.065459,0.014982,1366.11664353353,N,M,49,72999.9405054119,133.54023885958264,Y
15207,2020/6/11,IVV,43656,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,301.589996,7901500,0.0,-0.025662,-0.057855,3158.3529976802893,N,M,41,96018.2300720522,10.472340062898805,N
15208,2020/7/15,IVV,43656,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,323.160004,3892300,-0.007253,0.005679999999999999,0.009339,1657.7497651705899,Y,F,35,65895.2432423432,5.129811067741508,Y
15209,2020/7/24,IVV,43656,H.Sch/Dip.,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,322.130005,3421400,-0.002691,0.000947,-0.006385,1901.8336978635598,Y,F,30,79759.9281941608,5.9039321651007315,Y
15210,2019/10/21,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,301.75,3784900,-0.0045130000000000005,0.00034500000000000004,0.007176,3748.1148603499214,Y,M,49,94005.8054776264,12.421258857829068,Y
15211,2020/2/5,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,334.290009,4106100,0.004468,0.004106,0.011131,4515.46609955945,N,F,52,89790.94197777381,13.507631032907867,N
15212,2020/3/6,HYG,36894,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.050003,69860600,0.003527,-0.011276,-0.016658000000000003,-265.503313485818,N,M,28,67622.7209528164,-3.1217319708479963,N
15213,2020/3/30,N6M,36894,Deg or abv,1,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.09,800,0.01001,0.008568000000000001,0.031938,-1387.064728535066,N,F,27,56468.875319538485,-137.46924960704322,N
15214,2020/4/22,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,280.059998,7207100,0.008621,0.0088,0.022639,-376.39289218785,Y,M,30,38191.4179213708,-1.3439723447682452,Y
15215,2020/5/6,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,285.25,3434800,0.0,-0.005678,-0.006581999999999999,-97.11218154641097,N,F,38,72023.0635201753,-0.3404458599348325,Y
15216,2020/6/29,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,305.660004,4065200,-0.000911,-0.005655,0.01501,2295.11704316474,Y,M,43,81394.6767340332,7.5087254240981425,Y
15217,2020/7/27,IVV,36894,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,324.5,3434000,-0.0008990000000000002,0.002364,0.007356999999999998,5658.32215375556,Y,F,57,100995.019677644,17.43704823961652,Y
15218,2020/1/22,IVV,17674,H.Sch/Dip.,10,5,0.0,0.005,H,iShares Core S&P 500 ETF,332.850006,4182400,-0.005362,0.001815,0.00021,4183.78287831286,N,F,58,103044.71052466599,12.569574291408784,N
15219,2020/3/27,IVV,17674,H.Sch/Dip.,10,5,0.0,0.005,H,iShares Core S&P 500 ETF,254.240005,9514700,0.001002,0.0026030000000000003,-0.030987,872.7311175811999,N,M,37,71699.3836585338,3.4327057127819045,Y
15220,2020/4/7,IVV,17674,H.Sch/Dip.,10,5,0.0,0.005,H,iShares Core S&P 500 ETF,265.910004,11723100,0.011976,0.0,0.000414,3287.0849172282506,N,M,41,96409.7996829282,12.361644420223653,N
15221,2019/12/6,IVV,89043,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,316.640015,4750700,0.0,0.001382,0.008922,1524.0354086267398,Y,F,22,91122.3154453158,4.8131484854393385,Y
15222,2020/3/3,HYG,89043,Deg or abv,1,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.940002,58721000,0.0008900000000000002,-0.004287,-0.028673,2453.44612671643,N,F,41,98875.5944870246,28.548360130552826,Y
15223,2020/3/5,IVV,89043,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,303.76001,6506600,0.008,-0.012626,-0.034917000000000004,6450.99752783558,Y,F,49,98825.1992454428,21.237152078825577,Y
15224,2020/3/24,IVV,89043,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,245.880005,12474400,-0.010101,0.041236,0.094503,4253.17652957765,N,F,52,109259.846282071,17.297773072591447,Y
15225,2020/5/28,IVV,89043,Deg or abv,1,4,0.05,0.0,H,iShares Core S&P 500 ETF,303.950012,5877200,-0.003717,0.000975,-0.00197,-419.35970613812486,N,F,34,70222.3826098463,-1.3796995873720344,N
15226,2020/8/3,N6M,89043,Deg or abv,1,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.23,2000,0.001784,-0.003747,0.006984999999999999,1582.1957924522605,Y,M,38,70437.5932711393,140.89009727980948,Y
15227,2019/12/5,HYG,46953,Sec. or below,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.809998,18158900,0.0,0.0015,0.002107,5415.3293942456,N,M,48,107665.636680285,62.381402131187706,Y
15228,2019/12/6,N6M,46953,Sec. or below,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,194500,0.0,0.001382,0.008922,741.8340539907199,Y,F,39,66540.0274399588,67.37820653866666,Y
15229,2020/2/24,N6M,46953,Sec. or below,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.32,1800,0.000884,-0.010755,-0.033372000000000006,2459.292453679371,Y,F,33,82803.4420722521,217.25198354058048,Y
15230,2020/3/11,N6M,46953,Sec. or below,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.04,39800,-0.027313,-0.021781,-0.048627,-443.8005455540509,Y,F,41,41613.9898877596,-40.19932477844665,Y
15231,2020/3/16,HYG,46953,Sec. or below,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,43080100,0.002804,-0.054966,-0.115743,3726.341406785221,N,M,44,99873.73318848241,49.25765113377288,Y
15232,2020/3/25,N6M,46953,Sec. or below,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,11400,0.010204,0.028128,0.0064670000000000005,2644.7174352723705,N,M,42,96013.3916996184,267.14317528003744,N
15233,2020/4/28,HYG,46953,Sec. or below,2,3,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.879997,23927600,0.0,0.003052,-0.005378,775.7636299579001,N,F,42,60641.7098163983,9.834731991152331,Y
15234,2020/8/10,N6M,46953,Sec. or below,2,3,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,5300,0.0,0.00047,0.003006,2731.865523949939,Y,M,55,69112.8241531111,240.90524902556785,Y
15235,2019/9/9,N6M,32005,Sec. or below,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.06,3100,0.00363,0.001033,0.000467,1490.10503640754,Y,F,24,92554.60283839519,134.7292076317848,Y
15236,2019/9/11,IVV,32005,Sec. or below,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,302.119995,2935100,-0.004529,-0.000115,0.007234,5152.994143421311,Y,M,47,107499.63210273,17.056117531781734,Y
15237,2019/9/27,N6M,32005,Sec. or below,4,4,0.03,0.0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.02,8100,-0.001812,-0.001147,-0.005325,1879.4128826452106,Y,M,36,72463.6646178406,170.54563363386666,Y
15238,2019/10/17,IVV,32005,Sec. or below,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,300.910004,2130900,0.002717,0.0013800000000000002,0.002799,2931.5640552168898,Y,F,34,114433.220695011,9.742328324906373,Y
15239,2019/12/17,IVV,32005,Sec. or below,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,319.350006,4846300,-0.005435,0.003076,9.4e-05,4665.775666185029,Y,F,64,80457.72643459639,14.610225703847425,Y
15240,2020/2/28,IVV,32005,Sec. or below,4,4,0.05,0.0,H,iShares Core S&P 500 ETF,295.910004,19515300,-0.003524,0.004084,-0.009374,334.64826107010003,Y,F,27,83224.8417432524,1.1309122927459392,Y
15241,2020/3/13,HYG,32005,Sec. or below,4,4,0.03,0.0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,69164600,-0.016544,0.031439,0.090737,3237.44275681435,Y,F,53,60537.6453929238,40.44275622093793,Y
