,riskscore,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,sub,ed_Deg or abv,ed_H.Sch/Dip.,FRC
587,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,893.9575503691002,0,0,34,78197.6761990158,0,0,1,2
588,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1679.5697157242898,0,1,59,58376.4783709303,1,0,1,2
589,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1476.89377184035,1,0,36,69313.4829747504,1,0,0,1
590,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,3407.7322079105998,0,1,37,120437.02270874301,0,0,0,1
591,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4039.12440626671,0,0,49,97819.9693934956,0,0,0,1
592,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2814.4626352925,1,0,33,105875.30009661401,1,0,1,2
593,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2694.6720136188596,0,1,47,98018.7653073242,0,0,1,2
594,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3598.321489144689,1,1,55,64654.3003286029,1,1,0,2
595,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,968.2531557275399,0,0,45,62015.3564834762,1,1,0,2
596,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1843.0034860348305,0,0,45,82559.2515905454,0,1,0,2
597,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,786.4803867777299,0,1,29,77552.1776035792,0,1,0,1
598,1,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,1518.7825802771201,0,0,39,84591.8575137405,1,1,0,1
599,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,970.51856249805,1,1,47,56872.8146692391,1,0,1,2
600,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4242.7637130372395,1,1,57,78473.9775638799,1,1,0,1
601,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3792.92125740979,1,1,43,79698.3224799853,1,1,0,2
602,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,3214.1430472981106,1,1,43,88198.35250004711,1,0,1,1
603,1,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,3484.5634587221703,1,0,44,77866.2097707322,1,0,1,1
604,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3943.2426996209497,1,0,41,110010.19514125801,1,0,0,2
605,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,3476.2900869468604,1,0,61,45496.2672438888,1,1,0,1
606,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2848.868659761769,1,1,23,120039.328684274,1,1,0,1
607,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1334.07232405595,0,0,42,75818.1256069138,0,0,1,2
608,3,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,5684.45667490255,1,0,59,81597.3524775229,1,0,1,1
609,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-1017.7489464185253,0,0,33,71010.25975450031,1,0,1,1
610,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3229.4160604328804,1,0,36,95155.3143648234,1,0,1,2
611,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5264.01320239072,0,0,75,83788.9638774936,0,0,0,2
612,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5135.24256988438,0,0,64,101600.82973067,1,0,1,2
613,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-613.153464159216,0,1,24,82716.6773524486,0,0,1,1
614,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,636.0991364945301,0,0,40,80102.7139754497,1,1,0,2
615,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3176.6051804644603,1,0,45,88168.43424394529,1,0,1,1
616,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,6030.69245139698,1,0,58,91293.623826275,1,1,0,1
617,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-463.602781065635,0,1,41,47808.191496799,1,0,1,2
618,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-2133.6056481235896,0,1,24,79260.4501598272,1,0,1,2
619,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,8680.95670404068,1,0,58,125790.32141364401,1,1,0,2
620,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1065.1695725475802,0,1,37,76163.5476002825,0,1,0,2
621,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1288.1326710674398,0,0,41,73174.7251469163,0,0,0,2
622,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,4419.78454094476,1,0,41,105620.11042060301,1,0,0,2
623,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3732.581845683381,0,1,57,82353.7350956591,0,0,1,2
624,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2318.21698191642,0,0,43,79056.0367678991,1,1,0,2
625,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,5384.401750378571,1,1,58,52358.4224385205,1,1,0,2
626,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3972.2548008449294,0,0,46,117664.861117918,1,1,0,2
627,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1040.3495700677902,0,1,38,92739.14144345732,1,0,1,2
628,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,621.1949558179501,0,1,39,75456.4805589746,0,1,0,2
629,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,658.5732986038399,0,1,35,79165.21578572139,0,1,0,2
630,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2726.12830405601,0,1,48,95858.1622692768,1,1,0,1
631,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,3417.9089840965003,0,0,57,86748.3823040658,1,1,0,1
632,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2298.09760312676,1,1,37,65593.9413176792,1,0,1,2
633,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,4221.3389108705105,1,1,56,74925.2088196449,1,0,1,2
634,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,925.5902652803603,1,0,33,81500.0335086078,1,0,0,2
635,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1065.3249789269298,0,0,40,72666.63561269849,1,0,1,1
636,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-38.299052831867925,0,0,25,80205.0803163493,0,0,1,1
637,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1796.9899675857105,1,0,35,72899.8158209752,1,0,0,1
638,4,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-2230.9949332279502,0,0,31,78075.67950633299,0,0,0,1
639,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,782.8208789573897,1,0,28,84309.4428775593,1,0,0,2
640,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3999.2889766426506,1,0,37,99523.82232775608,1,1,0,2
641,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,505.68650821175993,0,1,31,94756.1470504053,1,1,0,2
642,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1820.1862716792693,0,0,56,93402.53135240881,1,0,0,1
643,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1999.0551227060305,0,0,28,107138.13832584901,0,0,1,2
644,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3743.6058426355794,1,1,41,109090.589833957,1,0,1,2
645,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,6671.08207974042,1,0,46,126698.01381871401,1,0,1,2
646,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3442.3810608320787,1,0,39,88715.3925708782,1,1,0,2
647,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-2672.29397087582,0,0,25,58604.2426298555,1,1,0,2
648,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1757.0143850421696,0,1,50,74842.0217077469,0,0,1,2
649,2,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,2924.99900259905,1,0,50,78872.56227287,1,1,0,2
650,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-517.9796460675319,0,1,36,61707.263644894105,1,0,1,2
651,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-2025.89526725438,0,0,43,52131.3983235353,0,0,1,2
652,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,470.6690698808402,0,1,46,67367.78123556981,0,1,0,1
653,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3522.7384407341497,1,0,42,95875.3685014717,1,0,1,2
654,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1912.6024482738599,1,0,25,96416.71772468039,1,0,1,2
655,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,-121.51593834694107,0,0,33,80078.1253635832,0,1,0,1
656,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1844.5777676111895,0,0,44,84276.2220955348,1,0,1,2
657,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3752.0665251577097,0,0,56,93692.5051902208,1,0,1,2
658,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3503.78867048346,0,1,51,93662.91846654368,1,0,1,2
659,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1621.7379932852402,0,0,42,69987.3474073504,0,1,0,2
660,4,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4065.65879720296,1,1,59,73811.0577995333,1,0,0,2
661,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,848.5912168461999,0,0,38,78120.6048126861,1,1,0,2
662,5,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3143.4561513476697,0,1,37,112610.223515779,1,0,1,2
663,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1057.6075642857002,0,0,40,88970.91043243391,0,0,1,1
664,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1662.2620259457199,0,0,43,86046.8275156328,1,0,1,1
665,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2036.5246106481397,1,1,44,75176.5485730849,1,0,1,2
666,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,4534.8153133734395,1,1,52,102906.3023249,1,0,1,1
667,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1595.39991247434,1,1,37,73426.7028135671,1,0,1,2
668,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,753.7165752757401,1,0,28,89912.2980305652,1,0,1,1
669,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4283.219521081261,1,0,46,95861.2215050119,1,0,1,1
670,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-3773.1461449379203,0,0,21,33914.6239058661,0,0,1,1
671,2,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2092.15286168172,1,1,42,68211.269114293,1,0,1,2
672,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5035.9258870808,0,1,57,97512.8458005507,0,1,0,2
673,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3136.50730521469,0,1,26,126426.298321481,0,0,1,1
674,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3607.498087889621,0,1,49,103159.43109479801,0,0,1,2
675,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1300.07293282684,0,0,40,72511.01676561839,0,0,0,2
676,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,568.2795423354999,0,1,36,85594.2614958044,0,0,0,2
677,3,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,-238.80232308150886,0,0,28,63386.6082473299,0,1,0,1
678,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1492.74441418795,0,1,45,88681.93454477449,1,1,0,2
679,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4087.937620341722,1,0,41,86460.91461049589,1,1,0,2
680,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1118.032626249113,0,1,33,55028.704820214196,1,1,0,2
681,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5778.80476128582,1,0,47,116403.67221615401,1,1,0,2
682,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2286.1696987096398,0,0,43,90234.29425609963,0,0,1,2
683,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,6123.8826461403905,1,1,49,116319.66082077801,1,0,1,2
684,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,2084.93102234168,0,0,44,89818.4655903907,1,0,1,2
685,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1779.350215115556,0,1,24,51206.957746243796,1,1,0,2
686,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2604.7549552043,1,1,42,86194.1153268711,1,0,0,2
687,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1783.286593192849,0,0,38,93447.8075697553,1,0,0,2
688,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4215.49731204933,1,1,43,107211.651501196,1,1,0,2
689,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3047.24802164658,0,1,47,115006.346209546,1,0,1,2
690,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1400.991195221345,1,0,23,62142.316802950896,1,0,1,2
691,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2532.65684784945,1,1,27,88058.5058638199,1,0,1,1
692,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,358.51133452404997,0,1,38,73532.2919285452,1,0,0,2
693,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-2194.4593917317598,0,1,39,69569.124307224,0,0,1,2
694,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1679.1013001686301,1,0,36,85521.2459336514,1,1,0,2
695,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1325.0044444599205,0,0,49,65955.5171014238,1,0,1,2
696,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1993.9607813790308,1,0,32,71591.6402948241,1,0,1,2
697,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1430.0409814777402,0,0,44,62240.008597819295,1,0,1,2
698,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,706.3194504480896,0,1,36,69560.7789137003,0,0,1,1
699,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1405.02458487498,0,1,45,62379.4269208054,1,0,1,1
700,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4099.13954658286,1,0,50,68044.0063030606,1,0,1,1
701,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1750.6377328921399,0,0,45,80594.543987506,0,0,0,2
702,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1672.3676289985299,0,1,37,87147.3399234207,0,0,0,2
703,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4632.57135130446,1,0,41,93969.7033748806,1,0,1,2
704,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1389.6229260400894,0,0,45,61529.05301683692,0,0,1,2
705,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,-124.61062081131195,0,0,42,76413.6195919959,0,1,0,2
706,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2023.8528549071696,1,1,45,59010.252105652595,1,1,0,2
707,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,302.59846251612004,1,1,43,35685.5376456078,1,1,0,2
708,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,712.6153307258496,0,0,54,64045.224687443304,1,1,0,2
709,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2197.4380538691607,0,0,52,97801.11689344859,0,1,0,2
710,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1977.61291171409,0,0,45,98271.1854563139,0,1,0,2
711,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2787.390625037321,1,1,43,89857.11439668662,1,1,0,2
712,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2539.2375592253898,0,0,57,77680.2381531477,1,1,0,2
713,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,936.4483897322999,1,0,20,88863.29697795269,1,1,0,1
714,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3798.54430481228,1,1,46,103265.01077136099,1,1,0,2
715,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-178.66885505462096,1,1,30,58092.950367896796,1,0,1,2
716,2,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2714.96557784368,0,1,41,122000.519106495,0,1,0,2
717,2,0.0,0.003,9.9,21700,0.007121,-0.022425,-0.04503,2488.22905290776,0,0,55,75489.7361250752,0,1,0,1
718,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,-2250.08647457489,1,0,39,12012.334732921001,1,0,1,2
719,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1436.666399382377,0,0,31,69560.2848569034,1,0,1,2
720,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,456.7484328388,0,0,37,84442.249244856,1,0,1,1
721,2,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2909.1263567957103,0,0,48,93034.4986523665,1,0,1,1
722,2,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3692.9569282541097,0,0,68,81540.1812354566,0,0,1,2
723,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,6314.868628141529,1,0,55,103886.50243262801,1,0,1,2
724,3,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2300.26535343035,0,1,40,109199.70067456801,1,0,0,1
725,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,405.90160048011984,1,1,53,45486.6773734354,1,1,0,2
726,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4245.74107479651,1,0,41,108744.92493137301,1,1,0,2
727,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-615.984375847812,0,0,34,54381.2181684886,1,0,1,2
728,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2651.346585852461,1,0,35,95155.4278756939,1,0,1,2
729,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1177.39143063739,1,1,35,72715.74460911911,1,0,0,2
730,4,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1406.4053934758301,0,0,42,105057.30852695,0,0,0,2
731,2,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1758.9464450059197,1,0,57,50716.3507060809,1,0,0,1
732,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,587.4983305655201,0,0,33,75580.3176643121,0,1,0,2
733,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-3126.3789928506,0,1,32,60661.3302886515,1,0,1,2
734,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-552.624768661984,0,0,35,67945.9120204817,0,0,1,2
735,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2292.63467632753,0,1,33,106761.539210722,1,0,1,2
736,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2147.99707550684,1,0,33,90007.4943518243,1,1,0,2
737,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-649.5722739294159,0,0,37,45490.1767142376,0,1,0,2
738,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-180.63659964958802,0,0,34,68168.8683520146,0,1,0,2
739,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1727.98372696676,0,1,43,92013.48937529279,0,0,0,2
740,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,806.6816332139898,1,1,29,88407.523741796,1,0,0,2
741,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3176.5484464065607,1,0,45,90956.28586342608,1,0,0,2
742,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,3128.0535563103704,0,0,45,96184.2664395832,1,1,0,1
743,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2409.5174157883,1,1,39,53201.560504748304,1,1,0,1
744,3,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,535.40119906728,1,0,28,80637.2556661278,1,1,0,2
745,3,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,1666.2385997099,0,1,38,83440.1022846037,0,1,0,1
746,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1959.99459490573,1,1,35,85273.3430853163,1,1,0,2
747,3,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1678.0785026573105,0,0,54,70659.0642122007,0,1,0,1
748,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,6237.774657623299,0,1,74,82112.23850979071,1,1,0,1
749,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-976.334757591368,0,0,46,40967.6907613586,0,0,1,2
750,1,0.0,0.003,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,2565.2507434532104,0,1,37,102103.66375497,1,0,0,1
751,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4546.6983701621975,1,1,45,117694.383879705,1,0,1,2
752,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1442.4194962553,1,0,32,61302.83329556519,1,0,0,2
753,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3293.57866737562,1,1,47,84553.2824213076,1,1,0,2
754,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1077.6006795163398,0,0,58,68426.6257898967,1,1,0,2
755,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1492.3618347927697,1,0,37,68495.569686302,1,0,1,2
756,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,6477.03304223577,0,1,66,103022.771189284,1,0,0,2
757,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4079.9060912859295,1,1,57,80804.6142605642,1,1,0,2
758,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-595.070252633642,0,0,49,55885.900531975,0,1,0,2
759,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2141.6540056943395,0,1,27,112401.839778621,0,1,0,2
760,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1797.65697823481,0,1,51,70922.8418522789,0,1,0,2
761,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-154.2155940064771,0,0,51,61537.8583451937,1,0,1,2
762,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3201.68253032168,0,0,46,87105.89220796179,0,0,1,2
763,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2498.1256641100713,0,1,46,80301.1178789572,1,1,0,2
764,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2780.381314450569,0,1,55,61591.5655753367,0,1,0,2
765,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,799.83886380482,1,1,23,100636.744700248,1,0,1,1
766,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,996.09867931173,0,0,49,73394.6343527576,0,0,1,2
767,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,4210.17697708257,1,1,42,95421.5398633176,1,1,0,1
768,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2517.27088290342,0,0,34,114944.838131535,1,0,0,2
769,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3837.7230984667103,1,1,45,92475.599462386,1,0,0,2
770,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,-359.46779561725504,0,0,33,77734.1927930887,1,1,0,2
771,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-1535.749455451134,0,1,38,58247.1324030063,1,0,0,1
772,2,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4861.20008199491,1,1,51,73552.9802297513,1,1,0,2
773,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,-346.485405778014,0,0,39,80513.1888813541,0,1,0,1
774,2,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,629.4174320698901,1,0,45,50427.985030028496,1,0,0,2
775,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,612.0985956031195,1,1,28,64230.796168639296,1,1,0,1
776,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2772.82974918104,1,0,39,96621.4710963634,1,0,1,2
777,5,0.05,0.0,271.549988,24915800,-0.016544,0.031439,0.090737,-133.90764825135602,1,0,27,80063.1096175908,1,0,1,3
778,5,0.05,0.0,271.549988,24915800,-0.016544,0.031439,0.090737,2172.4358852375103,0,1,42,94216.9078185159,1,0,1,3
779,5,0.05,0.0,255.38999900000002,18140900,-0.041937999999999996,0.009385,0.063593,1069.59007942775,0,1,41,87790.2692731564,0,0,1,3
780,4,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,6923.919543241229,1,0,31,133987.097721987,1,0,1,1
781,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1926.6896910701896,0,1,35,101301.790806364,0,0,0,1
782,3,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2890.5230060753997,1,1,24,82237.9477159253,1,0,1,2
783,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3764.2304866273,0,0,53,117160.025495036,1,1,0,2
