,trd_date,fund_id,investor_id,unit_count,gender,income,education,intermediaryid,riskscore,subscribed,opened,SCRate,TrailerRate,FundRiskScore,FundName,Price,return-N6M,return-HYG,return-IVV
5647,2020/5/11,N6M,24725,0,F,737093.0076,Deg or abv,7,2,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.49,0.00191,-0.004514,-0.000034
5648,2020/6/2,HYG,24725,720.7286422,F,737093.0076,Deg or abv,7,2,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,83.540001,-0.007428,0.009913,0.008315
5649,2020/4/8,N6M,24632,330.6189111,M,279195.4895,Deg or abv,9,2,FALSE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.23,0.008876,0.026015,0.034184
5650,2020/3/13,HYG,28187,120.4036758,M,161196.882,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.050003,-0.016544,0.031439,0.090737
5651,2020/4/7,HYG,28187,50.77651633,M,161196.882,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,0.011976,0,0.000414
5652,2019/9/2,HYG,93377,0.800355716,M,7734.113656,Sec. or below,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.8500025,0.000895,-0.003557,-0.00316
5653,2019/9/24,HYG,93377,0.778485538,M,7734.113656,Sec. or below,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,0.002725,-0.001372,-0.012841
5654,2020/6/29,HYG,93377,1.899625924,M,7734.113656,Sec. or below,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.879997,-0.000911,-0.005655,0.01501
5655,2020/7/13,HYG,93377,3.244977739,M,7734.113656,Sec. or below,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.040001,-0.000455,-0.005455,-0.008874
5656,2020/2/28,HYG,22594,8.192075315,M,50387.88798,H.Sch/Dip.,7,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,-0.003524,0.004084,-0.009374
5657,2020/3/24,HYG,22594,19.17638232,M,50387.88798,H.Sch/Dip.,7,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.459999,-0.010101,0.041236,0.094503
5658,2020/3/25,HYG,65916,65.41465103,M,200521.636,Deg or abv,3,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,73.470001,0.010204,0.028128,0.006467
5659,2020/1/20,N6M,99642,132.6088833,M,151636.1965,H.Sch/Dip.,4,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.17,0,-0.001075,-0.001079
5660,2020/1/23,HYG,99642,133.5902915,M,151636.1965,H.Sch/Dip.,4,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.059998,0.004492,-0.003057,0.001232
5661,2020/4/8,N6M,99642,589.4663642,M,151636.1965,H.Sch/Dip.,4,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.23,0.008876,0.026015,0.034184
5662,2019/11/20,HYG,55102,0,M,101115.8272,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.339996,0.006329,-0.00208,-0.003698
5663,2019/12/6,HYG,55102,0,M,101115.8272,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.93,0,0.001382,0.008922
5664,2020/5/11,HYG,55102,0,M,101115.8272,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.389999,0.00191,-0.004514,-0.000034
5665,2019/12/18,HYG,61323,6.54426304,F,55869.2043,H.Sch/Dip.,7,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.209999,0.006375,0.001817,0.000063
5666,2020/3/20,HYG,61323,24.92187839,F,55869.2043,H.Sch/Dip.,7,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,69.75,0.007121,-0.022425,-0.04503
5667,2019/10/28,HYG,86396,2.57423594,M,25704.98421,H.Sch/Dip.,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.379997,0.008108,-0.000114,0.005605
5668,2020/2/27,HYG,86396,5.65032849,M,25704.98421,H.Sch/Dip.,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.690002,0.000882,-0.01347,-0.045381
5669,2020/3/2,HYG,86396,1.858217829,M,25704.98421,H.Sch/Dip.,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.309998,-0.006189,0.003138,0.048968
5670,2020/3/26,HYG,86396,0,M,25704.98421,H.Sch/Dip.,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.830002,0.008081,0.045733,0.060209
5671,2020/2/28,HYG,13666,0,M,19980.75291,H.Sch/Dip.,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,-0.003524,0.004084,-0.009374
5672,2020/3/5,N6M,27218,342.7722649,M,171166.2115,Sec. or below,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.34,0.008,-0.012626,-0.034917
5673,2020/3/18,N6M,27218,0,M,171166.2115,Sec. or below,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,-0.044133,-0.05568
5674,2020/3/20,N6M,27218,0,M,171166.2115,Sec. or below,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.9,0.007121,-0.022425,-0.04503
5675,2020/4/30,N6M,27218,160.2446235,M,171166.2115,Sec. or below,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.5,-0.002849,0.001993,-0.010098
5676,2020/4/17,N6M,39580,0,M,116862.4774,H.Sch/Dip.,7,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.46,-0.001908,0.005082,0.026888
5677,2019/12/6,IVV,53657,1.337997341,M,40368.93298,Sec. or below,2,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,316.640015,0,0.001382,0.008922
5678,2020/2/7,IVV,53657,1.188736477,M,40368.93298,Sec. or below,2,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,333.75,0.001779,-0.001476,-0.005424
5679,2020/4/16,IVV,53657,3.095316427,M,40368.93298,Sec. or below,2,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,280.049988,-0.006635,-0.000991,0.005313
5680,2020/3/24,HYG,46267,0,M,317790.454,H.Sch/Dip.,1,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.459999,-0.010101,0.041236,0.094503
5681,2020/8/7,HYG,46267,135.6475868,M,317790.454,H.Sch/Dip.,1,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.169998,0.00354,-0.00246,0.000715
5682,2020/3/13,N6M,53996,0,M,84896.85936,H.Sch/Dip.,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,-0.016544,0.031439,0.090737
5683,2020/4/29,N6M,53996,257.2017862,M,84896.85936,H.Sch/Dip.,6,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.53,0.0125,0.017622,0.02613
5684,2020/7/15,IVV,75710,19.42247536,M,94278.03051,H.Sch/Dip.,7,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,323.160004,-0.007253,0.00568,0.009339
5685,2020/3/19,IVV,36198,6.260372805,M,77022.64637,H.Sch/Dip.,2,4,TRUE,0,0.05,0,H,iShares Core S&P 500 ETF,242.059998,-0.043774,-0.022469,0.00369
5686,2019/10/28,N6M,22232,0,M,40102.99595,Deg or abv,7,3,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.19,0.008108,-0.000114,0.005605
5687,2020/2/28,N6M,22232,97.12729309,M,40102.99595,Deg or abv,7,3,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,-0.003524,0.004084,-0.009374
5688,2020/7/10,N6M,22232,0,M,40102.99595,Deg or abv,7,3,TRUE,1,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.985,-0.000455,0.003406,0.010072
5689,2020/8/13,HYG,22232,17.45143669,M,40102.99595,Deg or abv,7,3,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.230003,-0.00088,-0.002723,-0.001712
5690,2020/3/11,IVV,92529,6.375379847,M,55328.79052,Sec. or below,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,275.470001,-0.027313,-0.021781,-0.048627
5691,2019/9/4,HYG,74749,746.2180651,M,505630.2931,H.Sch/Dip.,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.720001,-0.002683,0.00208,0.011457
5692,2020/2/28,HYG,74749,117.3751763,M,505630.2931,H.Sch/Dip.,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.040001,-0.003524,0.004084,-0.009374
5693,2020/4/29,HYG,74749,32.59098445,M,505630.2931,H.Sch/Dip.,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,0.0125,0.017622,0.02613
5694,2020/6/1,HYG,74749,0,M,505630.2931,H.Sch/Dip.,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.720001,0.000929,0.00364,0.004915
5695,2019/11/19,HYG,15153,39.81511364,M,62104.49044,H.Sch/Dip.,10,3,FALSE,0,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.519997,-0.003604,-0.00357,-0.000223
5696,2020/3/30,HYG,39955,44.52128938,M,68981.17566,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.690002,0.01001,0.008568,0.031938
5697,2020/4/20,HYG,39955,9.803988963,M,68981.17566,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.870003,0.008604,-0.015045,-0.017804
5698,2020/5/7,HYG,39955,2.780844392,M,68981.17566,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79,0,0.002538,0.011849
5699,2020/6/11,HYG,39955,8.278179008,M,68981.17566,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.629997,0,-0.025662,-0.057855
5700,2020/7/27,HYG,39955,32.64159089,M,68981.17566,H.Sch/Dip.,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.800003,-0.000899,0.002364,0.007357
5701,2020/2/12,HYG,79621,8.392337938,M,54820.4742,H.Sch/Dip.,6,4,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.379997,0,0.002609,0.006413
5702,2020/3/17,N6M,79621,21.31230621,M,54820.4742,H.Sch/Dip.,6,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,-0.041938,0.009385,0.063593
5703,2020/8/4,N6M,85812,219.8535958,F,80654.64239,H.Sch/Dip.,10,2,TRUE,0,0,0.003,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.23,0,-0.000353,0.003605
5704,2020/2/12,N6M,10252,219.3023178,F,25580.11645,Sec. or below,1,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.28,0,0.002609,0.006413
5705,2020/3/26,HYG,12501,72.75205007,M,85572.49828,H.Sch/Dip.,4,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.830002,0.008081,0.045733,0.060209
5706,2020/8/24,HYG,12501,18.11289916,M,85572.49828,H.Sch/Dip.,4,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.129997,0.001765,0.004602,0.010268
5707,2020/2/21,N6M,56259,123.1343605,M,136338.9507,H.Sch/Dip.,3,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.31,0.001771,-0.000905,-0.010281
5708,2020/6/12,N6M,56259,140.0941166,M,136338.9507,H.Sch/Dip.,3,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.86,-0.002755,0.009923,0.0125
5709,2020/3/16,HYG,90295,2.480496091,M,38931.36311,H.Sch/Dip.,5,3,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.650002,0.002804,-0.054966,-0.115743
5710,2019/12/17,IVV,31818,14.37069717,F,464106.589,Deg or abv,3,4,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,319.350006,-0.005435,0.003076,0.000094
5711,2020/2/26,HYG,60216,68.48925083,F,652678.2133,Deg or abv,3,2,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.860001,0.000883,0.001037,-0.003852
5712,2020/5/29,N6M,60216,0,F,652678.2133,Deg or abv,3,2,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.76,0.003731,0.00402,0.004047
5713,2020/3/2,N6M,39808,0,F,285470.299,Deg or abv,6,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.24,-0.006189,0.003138,0.048968
5714,2020/3/31,HYG,39808,0,F,285470.299,Deg or abv,6,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,-0.005946,-0.00798,-0.015094
5715,2020/7/1,HYG,39808,30.20627882,F,285470.299,Deg or abv,6,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.529999,0.002752,-0.001103,0.006846
5716,2019/8/26,N6M,92324,49.70730874,F,43750.64716,Sec. or below,4,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.14,0,0,0
5717,2019/12/6,IVV,92324,10.10011116,F,43750.64716,Sec. or below,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,316.640015,0,0.001382,0.008922
5718,2020/1/27,HYG,57088,3.078132651,M,46892.55928,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.099998,0.001789,-0.006728,-0.016231
5719,2020/3/17,HYG,57088,14.26524157,M,46892.55928,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,76.360001,-0.041938,0.009385,0.063593
5720,2020/4/1,HYG,57088,25.54911817,M,46892.55928,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,74.580002,0.015952,-0.032308,-0.044892
5721,2020/5/20,HYG,57088,12.68569771,M,46892.55928,Sec. or below,1,5,TRUE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.050003,0.002836,0.010599,0.017065
5722,2019/12/6,N6M,10122,104.0327977,M,40206.16338,Deg or abv,2,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,0,0.001382,0.008922
5723,2019/9/11,HYG,35699,2.548928194,M,49390.64531,Deg or abv,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.269997,-0.004529,-0.000115,0.007234
5724,2019/10/17,IVV,63906,14.56997504,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,300.910004,0.002717,0.00138,0.002799
5725,2020/1/31,N6M,63906,204.2063997,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.22,0.001786,-0.004096,-0.017776
5726,2020/4/7,IVV,63906,25.90423279,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,265.910004,0.011976,0,0.000414
5727,2020/4/13,N6M,63906,776.3890263,M,170744.8215,H.Sch/Dip.,7,4,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.54,0.030303,-0.014327,-0.009602
5728,2020/3/18,N6M,97452,79.94431851,M,70722.80585,Deg or abv,3,4,TRUE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.28,0,-0.044133,-0.05568
5729,2019/9/23,HYG,77473,0,M,45638.1852,Deg or abv,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.440002,0.000909,-0.000457,0.000531
5730,2020/3/3,HYG,77473,8.755250035,M,45638.1852,Deg or abv,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,85.940002,0.00089,-0.004287,-0.028673
5731,2020/3/19,HYG,77473,4.915695811,M,45638.1852,Deg or abv,2,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,71.349998,-0.043774,-0.022469,0.00369
5732,2019/12/27,HYG,28156,11.30601819,F,39527.03547,H.Sch/Dip.,4,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.919998,0,-0.000455,-0.000185
5733,2020/1/2,HYG,28156,3.466631672,F,39527.03547,H.Sch/Dip.,4,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.309998,0.003633,0.004207,0.009529
5734,2020/5/5,HYG,28156,20.27573616,F,39527.03547,H.Sch/Dip.,4,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,79.25,-0.002857,0.008655,0.008819
5735,2020/3/12,HYG,65386,6.981565704,F,33402.80965,Sec. or below,5,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.610001,-0.014493,-0.039955,-0.096236
5736,2020/3/27,HYG,65386,5.797365433,F,33402.80965,Sec. or below,5,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.029999,0.001002,0.002603,-0.030987
5737,2020/8/19,HYG,65386,6.278886084,F,33402.80965,Sec. or below,5,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.470001,-0.001768,-0.002833,-0.004059
5738,2020/3/23,HYG,43762,0,F,69284.64646,Sec. or below,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,68.629997,0,-0.016057,-0.028162
5739,2019/12/6,N6M,66634,0,M,382602.4734,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,0,0.001382,0.008922
5740,2019/12/31,HYG,66634,28.55824679,M,382602.4734,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.940002,-0.00362,0.000911,0.002263
5741,2020/8/19,HYG,66634,197.3546268,M,382602.4734,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,84.470001,-0.001768,-0.002833,-0.004059
5742,2020/5/26,HYG,65844,54.12813104,M,55920.86767,Sec. or below,6,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.839996,0.00093,0.007509,0.012685
5743,2019/10/21,HYG,67456,13.07747421,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.120003,-0.004513,0.000345,0.007176
5744,2019/12/18,N6M,67456,49.95667311,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.05,0.006375,0.001817,0.000063
5745,2019/12/19,N6M,67456,38.06707283,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.01,-0.00362,-0.004081,0.00429
5746,2020/1/8,N6M,67456,26.64812011,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.12,0,0.000909,0.005089
5747,2020/3/12,N6M,67456,50.7352208,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.88,-0.014493,-0.039955,-0.096236
5748,2020/7/15,N6M,67456,33.88430719,F,46201.83761,Sec. or below,2,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.95,-0.007253,0.00568,0.009339
5749,2020/3/31,HYG,57202,300.0360973,M,238782.1431,Deg or abv,7,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,-0.005946,-0.00798,-0.015094
5750,2020/4/29,HYG,52874,6.168550253,M,56366.19295,H.Sch/Dip.,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.269997,0.0125,0.017622,0.02613
5751,2020/5/7,N6M,52874,5.431535478,M,56366.19295,H.Sch/Dip.,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.47,0,0.002538,0.011849
5752,2020/3/13,N6M,43323,2187.802735,M,181854.8151,Deg or abv,3,3,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.7,-0.016544,0.031439,0.090737
5753,2020/4/21,HYG,43323,75.4258457,M,181854.8151,Deg or abv,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,78.410004,-0.010427,-0.01828,-0.030447
5754,2020/6/12,HYG,43323,59.26108999,M,181854.8151,Deg or abv,3,3,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.440002,-0.002755,0.009923,0.0125
5755,2020/1/29,N6M,41675,0,F,212110.4949,H.Sch/Dip.,1,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,11.15,-0.006239,-0.000569,-0.0007
5756,2020/2/12,HYG,41675,422.5801904,F,212110.4949,H.Sch/Dip.,1,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.379997,0,0.002609,0.006413
5757,2020/3/31,HYG,41675,30.87912804,F,212110.4949,H.Sch/Dip.,1,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.07,-0.005946,-0.00798,-0.015094
5758,2019/8/26,HYG,26584,39.38422498,M,43338.40348,Sec. or below,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.980003,0,0,0
5759,2019/9/25,HYG,26584,0,M,43338.40348,Sec. or below,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.230003,0,-0.001031,0.005647
5760,2019/12/19,HYG,26584,13.65763034,M,43338.40348,Sec. or below,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.849998,-0.00362,-0.004081,0.00429
5761,2019/9/24,HYG,19826,0,M,15304.51704,Sec. or below,6,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.32,0.002725,-0.001372,-0.012841
5762,2019/11/14,HYG,19826,0,M,15304.51704,Sec. or below,6,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,86.68,-0.00271,-0.000577,0.001415
5763,2020/2/14,HYG,19826,24.04321392,M,15304.51704,Sec. or below,6,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.400002,-0.00177,-0.000113,0.001447
5764,2020/5/19,HYG,19826,18.02453589,M,15304.51704,Sec. or below,6,5,TRUE,1,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.199997,0,0.001248,-0.010303
5765,2019/10/16,IVV,13677,2.056011086,F,115488.5533,H.Sch/Dip.,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,300.070007,-0.00271,-0.000804,-0.00183
5766,2020/4/30,IVV,13677,7.125694461,F,115488.5533,H.Sch/Dip.,4,4,FALSE,0,0.05,0,H,iShares Core S&P 500 ETF,291.160004,-0.002849,0.001993,-0.010098
5767,2019/9/11,N6M,97856,114.8305886,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.99,-0.004529,-0.000115,0.007234
5768,2020/1/8,HYG,97856,18.90349712,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.129997,0,0.000909,0.005089
5769,2020/1/23,HYG,97856,28.22884056,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.059998,0.004492,-0.003057,0.001232
5770,2020/3/19,N6M,97856,0,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,9.83,-0.043774,-0.022469,0.00369
5771,2020/4/7,HYG,97856,41.52079257,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,75.339996,0.011976,0,0.000414
5772,2020/4/8,HYG,97856,24.88271193,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,77.300003,0.008876,0.026015,0.034184
5773,2020/4/14,HYG,97856,25.8947228,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.519997,-0.011385,0.004188,0.03035
5774,2020/6/23,N6M,97856,225.7232043,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,L,iShares J.P. Morgan USD Asia Credit Bond Index ETF,10.97,0.00366,0.001449,0.004071
5775,2020/6/29,HYG,97856,188.0426528,M,105856.3202,Deg or abv,2,2,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.879997,-0.000911,-0.005655,0.01501
5776,2019/12/18,HYG,22133,0,M,49291.48919,H.Sch/Dip.,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,88.209999,0.006375,0.001817,0.000063
5777,2020/3/9,HYG,22133,0,M,49291.48919,H.Sch/Dip.,3,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,81.389999,-0.007909,-0.043034,-0.080013
5778,2020/3/11,HYG,85918,24.43217736,F,101579.6629,H.Sch/Dip.,9,5,TRUE,1,0,0.003,M,iShares iBoxx $ High Yield Corporate Bond ETF,80.839996,-0.027313,-0.021781,-0.048627
5779,2019/12/4,IVV,99054,6.987090607,M,111507.8774,H.Sch/Dip.,3,4,TRUE,1,0.05,0,H,iShares Core S&P 500 ETF,313.179993,-0.00362,0.003009,0.006201
5780,2019/9/26,HYG,20110,0,M,119585.1604,H.Sch/Dip.,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,87.169998,0,-0.000688,-0.002005
5781,2020/7/14,HYG,20110,0,M,119585.1604,H.Sch/Dip.,5,5,FALSE,0,0.03,0,M,iShares iBoxx $ High Yield Corporate Bond ETF,82.739998,0.004554,0.008532,0.012972
