,riskscore,SCRate,TrailerRate,Price,Vol,return-N6M,return-HYG,return-IVV,AUM,Open,Gender,age,income,counts,sub,ed_Deg or abv,ed_H.Sch/Dip.,FRC
524,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,2347.0205891673804,0,1,53,86672.51042322691,29.31943162035085,1,1,0,2
525,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,177.65444975331982,1,0,32,74412.1454255255,2.326538075259059,1,0,1,2
526,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1135.2581772159801,0,1,43,83733.89362618349,110.43367482645722,1,0,1,1
527,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,5639.24982444343,1,1,51,94998.1633651585,569.6211943882253,1,0,1,1
528,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2042.4998137352195,0,0,36,90188.84382585,198.68675230887348,0,0,0,1
529,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,920.5956278338,1,1,33,77147.38837499429,89.55210387488327,1,0,1,1
530,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2911.76483961605,1,1,38,66729.8087138887,38.4899505966444,1,0,1,2
531,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1825.618116580869,0,1,40,71487.38107981799,23.90804207271906,1,0,1,2
532,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3886.3727245832397,1,0,47,81274.0274858053,53.24527786099186,1,1,0,2
533,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5567.663510663801,1,0,50,105010.16085123099,71.73899547641807,1,1,0,2
534,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3838.23623530382,1,0,46,83789.0110391321,47.94798365346496,1,1,0,2
535,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-691.3945567168698,1,1,49,22214.273499429702,-8.908575541918495,1,1,0,2
536,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4682.38432912553,1,1,51,88257.5905752908,61.89536292577401,1,0,1,2
537,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2351.26307091389,0,1,41,78990.3574620442,31.080806460704256,0,0,1,2
538,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,690.9841312671899,0,0,41,59244.9490973558,9.906582527128169,0,0,1,2
539,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2353.82156910431,0,1,47,88969.4686451664,29.404390766909906,1,0,1,2
540,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,2343.26897588972,0,0,50,66893.2715775676,32.10397369636481,1,0,1,2
541,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,241.9294566447802,1,1,41,59064.0796499626,3.1980099173662966,1,1,0,2
542,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,-607.557560516682,1,1,28,58320.9569027731,-56.78108042211981,1,1,0,1
543,1,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,1615.49868858251,0,0,49,85669.8808020287,157.14967787767608,1,1,0,1
544,1,0.0,0.003,10.28,0,0.0,-0.044133,-0.05567999999999999,5954.91407558865,1,1,55,130747.594436489,579.27179723625,1,1,0,1
545,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2230.3905798632104,0,0,49,75151.7225954027,27.86246716147169,1,0,1,2
546,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,839.6575012091499,0,0,50,51135.9055985759,10.996038373665684,1,0,1,2
547,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,388.85680213886,0,0,39,91163.8170022118,35.740514902468746,1,1,0,1
548,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2871.210111967801,1,0,50,54715.327682175994,290.021223431091,1,1,0,1
549,1,0.0,0.003,10.28,0,0.0,-0.044133,-0.05567999999999999,772.2231949838699,1,1,48,45787.6170421873,75.11898783889785,1,0,1,1
550,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2202.25207242627,0,0,52,69363.3146722157,28.375879964571446,0,0,0,2
551,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,6568.743984310578,0,1,52,134029.733573384,82.05801047016297,1,1,0,2
552,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,4771.82864590761,1,0,63,70622.353918403,59.61059921393894,1,1,0,2
553,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4980.292173458829,1,0,53,101362.577000488,65.22121671343128,1,1,0,2
554,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2348.3045503987605,0,1,48,74540.6810510541,29.3354711104603,0,0,1,2
555,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,195.80830080086,0,1,56,58046.5261313268,2.5642783949264225,0,0,0,2
556,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,7335.796141859158,1,0,46,111628.850274976,91.64017322846516,1,0,1,2
557,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5204.8048766537,1,0,37,103804.062516101,65.01942138157946,1,0,0,2
558,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,3563.8022509702714,1,0,33,101606.484803317,44.51970165410576,1,0,0,2
559,5,0.0,0.003,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2359.24370767656,1,1,54,48844.013213286904,30.89632892588045,1,0,0,2
560,2,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,2324.4723372421104,1,0,41,77370.1867475653,30.440967873247022,1,0,1,2
561,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1342.15103250249,0,0,47,78217.9340697722,130.5594389593862,0,0,1,1
562,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,-1405.9885280442431,0,1,41,51983.3559198699,-20.157541620705995,1,1,0,2
563,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1155.5844021378,0,1,30,38619.6950177289,-14.435782121554695,0,1,0,2
564,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,-2793.4319313295696,0,0,23,72623.0936147427,-40.04920331655297,0,1,0,2
565,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3789.458608074529,0,1,59,79764.8994115206,49.626225228500566,1,0,1,2
566,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1261.64435457448,0,0,44,76034.0635754522,16.67738692954007,0,0,1,2
567,4,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1763.2339401231002,0,1,53,79440.97973197889,22.02665676506096,0,0,1,2
568,2,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-2076.97723146411,0,1,31,94325.2470487941,-202.0405867182986,1,1,0,1
569,2,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,-1677.094177943738,1,0,27,49294.5113810604,-24.04436097410377,1,1,0,2
570,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,2630.1492883313,1,0,33,106046.725832381,34.767339309935515,1,1,0,2
571,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,4224.19782120493,1,1,42,123093.015759321,59.203895439561606,1,1,0,2
572,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-35.49378761776597,1,0,37,53442.29156301,-0.4573352294862871,1,0,1,2
573,2,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,2054.8099299681103,0,0,52,71316.7980377933,199.8842344326956,0,1,0,1
574,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2609.50393112371,0,0,40,114287.487929319,253.8427948563921,0,1,0,1
575,2,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1764.8342687423606,1,1,39,71670.1311293795,178.2660877517536,1,1,0,1
576,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2781.4884185203296,0,0,61,67575.32951385,35.839303990220664,1,1,0,2
577,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1322.26964369428,0,0,58,43314.5020589256,123.5766022144187,0,1,0,1
578,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,-535.8126319375182,0,0,30,76535.9325725605,-52.12185135578971,1,1,0,1
579,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3582.269699059501,0,1,40,104648.52351600301,47.35320032191805,1,1,0,2
580,5,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2987.48777622084,1,1,44,93738.5978713102,41.87088801629454,1,1,0,2
581,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,239.45368679676997,0,1,29,88836.41705720131,3.0853457506948105,0,0,1,2
582,2,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,761.1441259472101,1,1,31,80513.5891629196,70.93607883944176,1,1,0,1
583,2,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,5402.17317512568,0,1,60,111159.533310342,525.5032271523036,1,0,0,1
584,3,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1611.27055254457,1,0,48,61879.70706311901,148.09471990299357,1,0,1,1
585,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,955.23901643325,1,1,29,98498.8711301425,13.3880734857659,1,0,1,2
586,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,1111.76444261193,1,0,45,54987.6332154879,112.2994386476697,1,0,1,1
587,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,893.9575503691002,0,0,34,78197.6761990158,11.167489280032882,0,0,1,2
588,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1679.5697157242898,0,1,59,58376.4783709303,23.010957141337233,1,0,1,2
589,1,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1476.89377184035,1,0,36,69313.4829747504,137.64154443992078,1,0,0,1
590,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,3407.7322079105998,0,1,37,120437.02270874301,331.4914599134825,0,0,0,1
591,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4039.12440626671,0,0,49,97819.9693934956,407.99236426936477,0,0,0,1
592,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2814.4626352925,1,0,33,105875.30009661401,36.26417470723265,1,0,1,2
593,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2694.6720136188596,0,1,47,98018.7653073242,33.66235993293916,0,0,1,2
594,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3598.3214891446887,1,1,55,64654.3003286029,47.12311998456745,1,1,0,2
595,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,968.2531557275399,0,0,45,62015.3564834762,13.265559422642262,1,1,0,2
596,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1843.0034860348305,0,0,45,82559.2515905454,25.25008270358948,0,1,0,2
597,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,786.4803867777299,0,1,29,77552.1776035792,76.50587420016828,0,1,0,1
598,1,0.0,0.003,10.28,10200,-0.041937999999999996,0.009385,0.063593,1518.7825802771201,0,0,39,84591.8575137405,147.74149613590663,1,1,0,1
599,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,970.51856249805,1,1,47,56872.8146692391,12.70977671278514,1,0,1,2
600,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,4242.7637130372395,1,1,57,78473.9775638799,389.9599000953345,1,1,0,1
601,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3792.92125740979,1,1,43,79698.3224799853,53.159374404044,1,1,0,2
602,1,0.0,0.003,10.7,33900,-0.016544,0.031439,0.090737,3214.1430472981106,1,1,43,88198.35250004711,300.3872006820664,1,0,1,1
603,1,0.0,0.003,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,3484.5634587221703,1,0,44,77866.2097707322,354.4825492087661,1,0,1,1
604,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3943.2426996209497,1,0,41,110010.19514125801,52.124819502594995,1,0,0,2
605,1,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,3476.2900869468604,1,0,61,45496.2672438888,324.88692401372526,1,1,0,1
606,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2848.868659761769,1,1,23,120039.328684274,277.127301533246,1,1,0,1
607,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1334.07232405595,0,0,42,75818.1256069138,18.69758039875418,0,0,1,2
608,3,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,5684.45667490255,1,0,59,81597.3524775229,552.9627115663959,1,0,1,1
609,3,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-1017.7489464185253,0,0,33,71010.25975450031,-99.00281579946743,1,0,1,1
610,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3229.4160604328804,1,0,36,95155.3143648234,45.261613888663035,1,0,1,2
611,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,5264.01320239072,0,0,75,83788.9638774936,65.75906314945072,0,0,0,2
612,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5135.24256988438,0,0,64,101600.82973067,67.88159199102705,1,0,1,2
613,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-613.153464159216,0,1,24,82716.6773524486,-57.30406207095477,0,0,1,1
614,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,636.0991364945301,0,0,40,80102.7139754497,8.714880859354594,1,1,0,2
615,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3176.6051804644603,1,0,45,88168.43424394529,291.96738791033636,1,0,1,1
616,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,6030.69245139698,1,0,58,91293.623826275,562.0403030192898,1,1,0,1
617,4,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-463.602781065635,0,1,41,47808.191496799,-5.973492785622243,1,0,1,2
618,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,-2133.6056481235896,0,1,24,79260.4501598272,-28.20364298369205,1,0,1,2
619,5,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,8680.95670404068,1,0,58,125790.32141364401,114.75157269712535,1,1,0,2
620,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1065.1695725475802,0,1,37,76163.5476002825,14.928796109392744,0,1,0,2
621,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1288.1326710674398,0,0,41,73174.7251469163,17.648071055810142,0,0,0,2
622,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,4419.78454094476,1,0,41,105620.11042060301,63.36608660852704,1,0,0,2
623,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3732.581845683381,0,1,57,82353.7350956591,48.094083205634576,0,0,1,2
624,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2318.21698191642,0,0,43,79056.0367678991,33.23608576224258,1,1,0,2
625,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,5384.401750378571,1,1,58,52358.4224385205,73.76903545576984,1,1,0,2
626,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,3972.2548008449294,0,0,46,117664.861117918,56.94988961784846,1,1,0,2
627,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1040.3495700677902,0,1,38,92739.14144345732,14.915406022477276,1,0,1,2
628,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,621.1949558179501,0,1,39,75456.4805589746,8.13508312837699,0,1,0,2
629,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,658.5732986038399,0,1,35,79165.21578572139,9.23017963649894,0,1,0,2
630,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,2726.12830405601,0,1,48,95858.1622692768,265.18757821556517,1,1,0,1
631,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,3417.9089840965003,0,0,57,86748.3823040658,345.24333172691917,1,1,0,1
632,4,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,2298.09760312676,1,1,37,65593.9413176792,32.208797022345536,1,0,1,2
633,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,4221.3389108705105,1,1,56,74925.2088196449,52.733775798490726,1,0,1,2
634,5,0.0,0.003,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,925.5902652803604,1,0,33,81500.0335086078,12.235165113153071,1,0,0,2
635,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1065.3249789269298,0,0,40,72666.63561269849,97.91589879843106,1,0,1,1
636,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,-38.299052831867925,0,0,25,80205.0803163493,-3.725588796874312,0,0,1,1
637,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,1796.9899675857105,1,0,35,72899.8158209752,167.47343593529453,1,0,0,1
638,4,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,-2230.9949332279502,0,0,31,78075.67950633299,-208.50419936709812,0,0,0,1
639,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,782.8208789573897,1,0,28,84309.4428775593,10.086597975399972,1,0,0,2
640,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3999.2889766426506,1,0,37,99523.82232775608,54.79228779596146,1,1,0,2
641,3,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,505.68650821175993,0,1,31,94756.1470504053,6.317132907687211,1,1,0,2
642,3,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,1820.186271679269,0,0,56,93402.53135240881,170.11086651208123,1,0,0,1
643,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1999.0551227060305,0,0,28,107138.13832584901,26.17934909018703,0,0,1,2
644,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3743.6058426355794,1,1,41,109090.589833957,48.23612671562239,1,0,1,2
645,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,6671.08207974042,1,0,46,126698.01381871401,87.36356721289751,1,0,1,2
646,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3442.3810608320787,1,0,39,88715.3925708782,44.35486427621717,1,1,0,2
647,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-2672.29397087582,0,0,25,58604.2426298555,-33.38280912838717,1,1,0,2
648,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,1757.0143850421696,0,1,50,74842.0217077469,25.19017039486981,0,0,1,2
649,2,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,2924.99900259905,1,0,50,78872.56227287,41.935469571312545,1,1,0,2
650,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-517.9796460675319,0,1,36,61707.263644894105,-7.096583919176596,1,0,1,2
651,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,-2025.89526725438,0,0,43,52131.3983235353,-26.103533580090794,0,0,1,2
652,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,470.6690698808402,0,1,46,67367.78123556981,47.54233029099396,0,1,0,1
653,3,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,3522.7384407341497,1,0,42,95875.3685014717,45.390264081225176,1,0,1,2
654,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1912.6024482738599,1,0,25,96416.71772468039,25.04717683638925,1,0,1,2
655,3,0.03,0.0,10.73,11200,0.002804,-0.054965999999999994,-0.11574300000000001,-121.51593834694107,0,0,33,80078.1253635832,-11.324877758335607,0,1,0,1
656,5,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,1844.5777676111893,0,0,44,84276.2220955348,23.767268958174466,1,0,1,2
657,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,3752.066525157709,0,0,56,93692.5051902208,46.87153509735296,1,0,1,2
658,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,3503.78867048346,0,1,51,93662.91846654368,49.10706052834732,1,0,1,2
659,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1621.7379932852402,0,0,42,69987.3474073504,22.729334810706515,0,1,0,2
660,4,0.0,0.003,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,4065.65879720296,1,1,59,73811.0577995333,52.38575885603919,1,0,0,2
661,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,848.5912168461999,0,0,38,78120.6048126861,11.113033076652265,1,1,0,2
662,5,0.0,0.003,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,3143.4561513476697,0,1,37,112610.223515779,43.066943930422774,1,0,1,2
663,1,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,1057.6075642857002,0,0,40,88970.91043243391,97.20657759978864,0,0,1,1
664,1,0.03,0.0,9.83,7000,-0.043774,-0.022469,0.0036899999999999997,1662.2620259457199,0,0,43,86046.8275156328,169.10091820404068,1,0,1,1
665,2,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2036.52461064814,1,1,44,75176.5485730849,26.240492003706326,1,0,1,2
666,2,0.03,0.0,10.7,33900,-0.016544,0.031439,0.090737,4534.8153133734395,1,1,52,102906.3023249,423.81451526854585,1,0,1,1
667,5,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,1595.39991247434,1,1,37,73426.7028135671,19.930041882376198,1,0,1,2
668,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,753.7165752757401,1,0,28,89912.2980305652,73.31873300347667,1,0,1,1
669,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4283.219521081261,1,0,46,95861.2215050119,432.6484364728546,1,0,1,1
670,2,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,-3773.1461449379203,0,0,21,33914.6239058661,-346.79652067444124,0,0,1,1
671,2,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,2092.15286168172,1,1,42,68211.269114293,26.135575056527106,1,0,1,2
672,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,5035.9258870808,0,1,57,97512.8458005507,64.88758951415038,0,1,0,2
673,4,0.03,0.0,10.88,25900,-0.014493,-0.039955000000000004,-0.096236,3136.50730521469,0,1,26,126426.298321481,288.2819214351737,0,0,1,1
674,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,3607.498087889621,0,1,49,103159.43109479801,47.68668859902503,0,0,1,2
675,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1300.07293282684,0,0,40,72511.01676561839,16.24076057594701,0,0,0,2
676,5,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,568.2795423354999,0,1,36,85594.2614958044,8.147376951046594,0,0,0,2
677,3,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,-238.80232308150886,0,0,28,63386.6082473299,-24.121446775909988,0,1,0,1
678,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,1492.74441418795,0,1,45,88681.93454477449,19.732245535009373,1,1,0,2
679,4,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,4087.937620341722,1,0,41,86460.91461049589,53.53506504461311,1,1,0,2
680,4,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1118.032626249113,0,1,33,55028.704820214196,-15.317614151039065,1,1,0,2
681,4,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,5778.80476128582,1,0,47,116403.67221615401,76.38869277605332,1,1,0,2
682,4,0.03,0.0,69.75,55796500,0.007121,-0.022425,-0.04503,2286.1696987096398,0,0,43,90234.29425609963,32.776626504797704,0,0,1,2
683,4,0.0,0.003,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,6123.8826461403905,1,1,49,116319.66082077801,85.82877109737821,1,0,1,2
684,4,0.0,0.003,80.050003,69164600,-0.016544,0.031439,0.090737,2084.93102234168,0,0,44,89818.4655903907,26.0453584535366,1,0,1,2
685,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,-1779.350215115556,0,1,24,51206.957746243796,-22.2279843651668,1,1,0,2
686,5,0.03,0.0,77.610001,82926400,-0.014493,-0.039955000000000004,-0.096236,2604.7549552043,1,1,42,86194.1153268711,33.562104389153404,1,0,0,2
687,5,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1783.286593192849,0,0,38,93447.8075697553,24.993505860965108,1,0,0,2
688,3,0.03,0.0,75.650002,43080100,0.002804,-0.054965999999999994,-0.11574300000000001,4215.49731204933,1,1,43,107211.651501196,55.72369068872371,1,1,0,2
689,5,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,3047.24802164658,0,1,47,115006.346209546,39.90633815793926,1,0,1,2
690,5,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-1400.991195221345,1,0,23,62142.316802950896,-19.194290089189273,1,0,1,2
691,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,2532.65684784945,1,1,27,88058.5058638199,255.82392402519696,1,0,1,1
692,5,0.0,0.003,69.75,55796500,0.007121,-0.022425,-0.04503,358.51133452404997,0,1,38,73532.2919285452,5.139947448373476,1,0,0,2
693,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,-2194.4593917317598,0,1,39,69569.124307224,-30.065206903167194,0,0,1,2
694,5,0.03,0.0,80.050003,69164600,-0.016544,0.031439,0.090737,1679.1013001686301,1,0,36,85521.2459336514,20.975655680720337,1,1,0,2
695,3,0.03,0.0,76.360001,68569400,-0.041937999999999996,0.009385,0.063593,1325.0044444599205,0,0,49,65955.5171014238,17.352074739495098,1,0,1,2
696,3,0.03,0.0,71.349998,45706300,-0.043774,-0.022469,0.0036899999999999997,1993.9607813790308,1,0,32,71591.6402948241,27.946192533586768,1,0,1,2
697,3,0.03,0.0,72.989998,54289800,0.0,-0.044133,-0.05567999999999999,1430.0409814777402,0,0,44,62240.008597819295,19.592286897688915,1,0,1,2
698,1,0.03,0.0,10.28,10200,-0.041937999999999996,0.009385,0.063593,706.3194504480896,0,1,36,69560.7789137003,68.70811774786864,0,0,1,1
699,1,0.03,0.0,10.28,0,0.0,-0.044133,-0.05567999999999999,1405.02458487498,0,1,45,62379.4269208054,136.67554327577628,1,0,1,1
700,1,0.03,0.0,9.9,21700,0.007121,-0.022425,-0.04503,4099.13954658286,1,0,50,68044.0063030606,414.0544996548343,1,0,1,1
